Year;Sexo productor;Area (Ha);Arboles_totales;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Temperatura ;lluvia;Perdidas (qq);Produccion efectiva (qq)
2;Hombre;1.06;965;6;No;Si;No;No;No;No;No;No;13.817003;-89.870753;780.970459;0;Si;Si;Si;Si;Si;No;21;34;1.89376;9.234453
2;Mujer;2.1;1200;4.8;No;Si;No;No;No;Si;No;No;13.5063;-88.5569;771.57;25;Si;Si;Si;Si;Si;Si;28;138;0.28864;9.23
2;Mujer;0.3;300;4.9;No;No;No;No;Si;Si;No;No;13.520598;-88.350642;476.040375;10;Si;Si;No;Si;Si;Si;29;70;0.42504;2.486554
2;Hombre;1.3;725;5;No;No;No;No;Si;Si;No;No;13.33076;-88.379558;51;96.6;Si;Si;Si;No;Si;No;24;15;0.18304;6.25
2;Hombre;1;800;6;No;No;No;No;Si;Si;No;No;13.282811;-88.454914;8.531799;0;Si;Si;Si;No;Si;Si;26;3;0.78144;4.36
2;Hombre;0.35;290;4;No;Si;No;No;No;No;No;No;13.5082;-88.317;653.47;0;Si;Si;Si;Si;Si;Si;28;111;0.26928;1.5
2;Hombre;1;700;5;No;Si;No;No;No;No;No;No;13.618626;-88.933401;606;0;Si;Si;Si;Si;Si;Si;22;85;0.17336;2.9
2;Mujer;0.4;300;5;No;Si;No;No;No;Si;No;No;13.3203;-88.2552;525;0;Si;Si;Si;Si;No;Si;25;11;0.41624;2.034706
2;Hombre;0.39;338;6;No;Si;No;No;No;No;No;No;13.802134;-89.730056;640.886597;0;Si;No;No;Si;Si;No;20;55;0.50336;2.16395
2;Hombre;0.25;100;4;No;Si;No;No;No;Si;No;No;13.524;-88.4439;568.739;0;Si;No;No;Si;Si;Si;27;71;0.16016;0.824538
2;Hombre;0.28;318;4;No;No;No;No;Si;Si;No;No;13.793297;-88.231046;1057.82788;0;Si;Si;Si;Si;No;Si;27;125;0.21912;1.694
2;Mujer;0.62;461;6;No;No;No;No;No;Si;No;No;13.964076;-89.856594;695.906494;100;Si;Si;Si;Si;Si;No;22;77;1.5752;6.202521
2;Hombre;0.27;300;6;No;No;No;No;No;Si;No;No;13.4621;-88.1659;809;0;Si;Si;Si;No;Si;Si;20;144;0.176;0.25
2;Hombre;2.19;2240;5;No;Si;No;No;No;Si;No;No;13.781926;-89.799352;611.135742;0;Si;Si;Si;Si;No;No;26;114;0.374;1.864455
2;Hombre;1.4;950;5.9;No;No;No;No;Si;Si;No;No;13.679311;-88.772345;537;5.3;Si;Si;Si;Si;Si;Si;29;11;0.49544;7.09
2;Hombre;0.7;750;5.3;No;Si;No;No;No;No;No;No;13.657446;-88.881716;738.147339;33.3;Si;Si;Si;Si;Si;No;25;54;1.20296;7.03
2;Hombre;1.35;750;6;Si;No;No;No;No;Si;No;No;13.6116;-88.6275;190;0;Si;Si;Si;Si;Si;Si;30;112;0.32208;4.86
2;Mujer;0.16;200;4;No;No;No;No;Si;Si;No;No;13.793791;-88.230979;1050.5592;0;No;No;Si;Si;Si;Si;23;67;0.12056;1.43
2;Mujer;0.35;230;6;No;No;No;No;Si;Si;No;No;13.503852;-88.533295;940;0;Si;Si;Si;No;Si;Si;28;82;0.38808;1.900504
2;Hombre;0.7;425;6;No;Si;No;No;No;No;Si;No;13.471648;-88.530438;1281;0;Si;Si;No;Si;Si;No;20;3;0.15048;3.02
2;Hombre;1.4;900;4;Si;No;No;Si;No;No;No;Si;13.3837;-88.75474;17;100;Si;Si;Si;Si;Si;No;30;55;1.17656;9.65
2;Hombre;0.1;100;5;No;No;No;No;Si;Si;No;No;13.597;-88.4518;339.236;0;Si;Si;Si;Si;Si;Si;22;55;0.088;0.510924
2;Hombre;0.4;400;5.9;No;Si;No;No;No;No;No;No;13.481667;-88.409444;887;5;Si;Si;Si;Si;Si;Si;24;23;0.75416;4.52
2;Hombre;0.7;700;5.5;Si;Si;No;Si;No;No;No;Si;13.293518;-88.566062;7.256409;46.4;Si;Si;Si;No;Si;Si;30;137;0.84392;4.43
2;Mujer;0.7;300;6;No;No;No;Si;No;Si;No;Si;13.2885;-88.3606;24;0;Si;Si;No;Si;Si;Si;26;88;0.12232;2.89
2;Hombre;1;650;5.5;No;No;No;No;No;No;Si;No;13.678932;-88.766106;492.052734;46.2;Si;Si;Si;No;Si;Si;28;22;0.35288;4.74
2;Hombre;0.7;500;6;No;Si;No;No;No;Si;No;No;13.40685;-88.578433;242.787659;0;Si;Si;No;Si;Si;No;25;82;0.10824;2.82
2;Hombre;0.5;400;5;No;Si;No;No;No;No;No;No;13.491999;-88.397833;705;0;Si;Si;Si;Si;Si;Si;29;20;0.70048;4.15
2;Hombre;1.4;1556;5;No;Si;No;No;No;No;No;No;13.764951;-89.705913;429.647095;0;Si;Si;Si;Si;Si;No;20;14;8.1004;13.191008
2;Mujer;0.4;250;4;No;Si;No;No;No;No;No;No;13.470082;-88.37734;541.177996;0;No;Si;Si;Si;Si;Si;22;92;0.16456;0.8
2;Mujer;0.36;400;6;No;No;No;Si;No;Si;No;Si;13.189169;-88.28268;10.740906;0;Si;Si;Si;No;Si;Si;25;146;0.24376;0.9
2;Hombre;0.65;100;6.8;No;Si;No;No;No;No;No;No;13.615625;-88.940908;554.862061;10;Si;Si;Si;Si;Si;Si;25;90;0.07832;1.05
2;Mujer;3.5;3500;5;No;Si;No;No;No;No;No;No;13.303179;-88.584404;-1.106018;100;Si;Si;Si;Si;No;Si;22;40;2.51328;17.51
2;Hombre;0.18;200;4;No;No;No;No;No;Si;No;No;13.899715;-88.113931;828.249356;0;Si;Si;Si;No;Si;No;23;103;0.37576;1.4
2;Hombre;0.5;612;7;No;Si;No;No;No;No;Si;No;13.760537;-89.661879;502;0;Si;Si;Si;Si;No;No;25;108;2.67256;6.874539
2;Hombre;1;1000;6;No;No;No;No;Si;Si;No;No;13.8001;-88.2576;923.895;0;Si;Si;Si;Si;Si;Si;29;116;1.36224;8.272
2;Hombre;1.82;2000;6;No;Si;No;No;No;No;No;No;13.389166;-88.418917;200.671814;0;Si;Si;Si;Si;No;Si;22;52;1.34552;7.95
2;Hombre;3.7;4000;6;No;Si;No;No;No;No;No;No;13.708279;-89.473564;852;0;Si;Si;Si;Si;Si;No;24;121;7.964;38.185714
2;Hombre;0.35;300;3.9;No;No;No;No;No;Si;No;No;13.592133;-88.374588;300.540405;10;Si;Si;Si;Si;No;Si;29;118;0.36784;1.980924
2;Hombre;3.15;1600;6.5;No;Si;No;No;No;No;No;No;13.610059;-88.922671;676;20.6;Si;Si;Si;Si;Si;Si;20;147;0.28072;7.046667
2;Hombre;1.1;600;4.5;No;Si;No;No;No;No;No;No;13.611359;-88.960994;404;25;Si;Si;Si;Si;Si;Si;22;133;0.15136;2.38
2;Mujer;0.09;100;5;No;No;No;No;No;Si;No;No;13.795116;-88.172133;800;0;Si;Si;Si;Si;Si;No;22;19;0.23936;1.15
2;Hombre;0.25;125;5;No;No;No;No;Si;Si;No;No;13.518164;-88.320052;544;0;No;Si;Si;Si;Si;Si;25;62;0.16808;1.32
2;Hombre;0.7;450;7;No;Si;No;No;No;Si;No;No;13.509022;-88.547792;897;0;Si;Si;Si;Si;Si;Si;20;91;0.12848;3.17
2;Hombre;0.7;400;6;No;Si;No;No;No;Si;Si;No;13.41463;-88.518041;382;0;Si;Si;Si;No;Si;No;26;49;0.11088;3.61
2;Hombre;0.045;50;4;No;No;No;No;No;Si;No;No;13.767245;-88.065508;520;0;Si;Si;Si;No;Si;Si;22;121;0.07128;0.47
2;Hombre;1.4;500;4;No;Si;No;No;No;Si;No;No;13.789619;-89.849869;632.985596;0;Si;Si;Si;Si;Si;No;25;132;0.05104;0.179328
2;Hombre;2.5;2250;5.9;No;No;No;No;No;No;Si;No;13.767485;-89.62726;687;100;Si;Si;Si;Si;No;No;22;113;4.15448;10.731932
2;Mujer;0.35;120;4;No;No;No;No;No;Si;No;No;13.72559;-88.22004666;1083.9;0;No;Si;Si;Si;Si;Si;23;61;0.12408;1.474
2;Hombre;0.35;250;6;No;Si;No;No;No;Si;Si;No;13.70684;-89.553918;527.983032;0;Si;Si;Si;Si;No;No;26;7;0.67496;1.267309
2;Hombre;1;650;4.9;No;Si;No;No;No;No;No;No;13.332295;-88.426604;58.857666;7.7;Si;Si;Si;No;Si;Si;30;123;0.2068;6.33
2;Hombre;2;950;4;No;No;Si;No;No;Si;No;No;13.710704;-89.843137;209.863403;0;Si;Si;Si;Si;Si;No;20;141;0.4048;1.846892
2;Hombre;0.4;400;4;No;No;No;No;Si;Si;No;No;13.89265;-88.151688;735;0;Si;Si;Si;No;Si;No;24;140;0.022;0.25
2;Hombre;2.45;1800;6;No;No;Si;No;No;No;No;No;13.579486;-89.800538;29.728394;0;Si;Si;Si;Si;No;No;21;97;0.17952;1.096303
2;Hombre;0.54;600;4;No;No;No;No;Si;Si;No;No;13.809251;-88.192306;649.595059;0;Si;Si;Si;No;Si;Si;23;4;0.85184;5.531513
2;Hombre;0.5;500;4;No;No;No;No;No;Si;No;No;13.854235;-88.153657;375;0;Si;Si;Si;No;Si;Si;23;63;0.03784;0.55
2;Hombre;0.63;648;5;No;No;Si;No;No;Si;No;No;13.652466;-89.921519;-4.53949;0;Si;Si;Si;Si;No;No;26;31;0.30624;1.466975
2;Hombre;0.56;300;5;No;Si;No;No;No;No;No;No;13.632515;-89.62681;232;0;Si;No;No;Si;Si;No;25;74;0.27192;1.15916
2;Hombre;0.35;300;7;No;No;No;No;Si;Si;No;No;13.596982;-88.932165;611;0;Si;Si;Si;Si;Si;Si;28;133;0.15136;2.77
2;Hombre;2;2000;6;Si;No;No;No;No;Si;Si;No;13.6794;-89.7094;178;0;Si;Si;Si;Si;Si;No;27;52;4.972;26.507227
2;Hombre;1;1100;6;No;No;No;No;No;Si;No;No;13.911851;-88.128727;804.585693;0;Si;Si;Si;No;Si;Si;20;138;0.41624;4.063866
2;Hombre;2;1500;3.9;No;Si;No;No;No;No;No;No;13.478173;-88.358425;926.288958;6.7;Si;Si;Si;Si;Si;Si;23;126;0.80608;7.612
2;Hombre;0.45;350;4;No;No;No;No;Si;Si;No;No;13.759616;-88.205327;966;0;Si;Si;Si;Si;Si;Si;28;37;0.2024;1.76
2;Hombre;0.59;549;4;No;Si;No;No;No;Si;No;No;13.759959;-89.774286;502.183594;0;Si;Si;Si;Si;No;No;22;38;0.92312;2.344203
2;Mujer;0.7;700;6;No;No;No;No;Si;Si;No;No;13.6192;-88.8159;803.334;0;Si;Si;No;No;Si;Si;24;113;0.78232;4.82
2;Hombre;0.5;510;6;No;No;No;No;Si;Si;No;No;13.943005;-88.192985;761.68689;0;Si;Si;Si;No;Si;No;30;86;0.14344;1.848739
2;Hombre;1.5;1300;7.1;No;No;No;No;No;Si;No;No;13.951769;-88.149203;663;0;Si;Si;Si;Si;Si;Si;29;1;1.29976;18.986554
2;Hombre;0.59;202;4;No;No;No;No;No;No;No;No;13.839471;-89.684342;800;0;Si;No;Si;Si;Si;No;20;20;0.07568;0.314286
2;Mujer;0.04;60;4.7;No;No;No;No;Si;Si;No;No;13.758745;-88.180593;812;0;Si;Si;Si;Si;Si;Si;21;99;0.0308;0.418
2;Hombre;5.67;6300;3;No;No;No;No;No;Si;No;No;13.932513;-89.72932;913.419434;100;Si;Si;Si;Si;Si;No;20;96;1.96768;8.877646
2;Hombre;0.3;250;5;No;Si;No;No;No;Si;No;No;13.5048;-88.3707;576.473;0;Si;Si;Si;No;Si;Si;23;3;0.2992;1.75
2;Hombre;0.54;200;4;No;Si;No;No;No;No;Si;No;13.885288;-89.563963;928.382656;0;Si;Si;Si;Si;Si;No;26;15;0.16456;0.505631
2;Hombre;1;800;4;No;No;Si;No;No;Si;No;No;13.72360333;-88.223205;988.9;0;Si;Si;Si;Si;Si;Si;20;140;0.76824;7.348
2;Hombre;1.8;1166;5.3;No;Si;No;No;No;Si;No;No;13.685128;-89.577727;610.1698;0;Si;No;Si;Si;No;No;21;147;0.96272;1.799747
2;Mujer;0.48;400;4;No;No;No;No;No;Si;No;No;13.4257;-88.1256;750;0;Si;Si;Si;Si;Si;Si;25;146;0.33792;3.058
2;Mujer;1.58;1125;3.7;No;No;No;No;No;Si;No;No;13.910947;-89.439413;893.401489;0;Si;No;No;Si;Si;No;22;44;1.80312;7.570588
2;Hombre;0.5;500;5;No;Si;No;No;No;No;Si;No;13.4917;-88.4118;801.52;0;Si;Si;Si;Si;Si;Si;23;49;0.69784;3.811176
2;Mujer;0.6;250;3.8;No;Si;No;No;No;No;No;No;13.618836;-88.942722;547;0;Si;Si;Si;Si;Si;Si;29;21;0.1804;2.44
2;Mujer;1.6;1600;5;No;Si;No;No;No;No;Si;No;13.477149;-88.559799;799.136841;0;Si;Si;Si;No;Si;Si;21;101;2.13752;10.624705
2;Mujer;0.74;331;6;No;Si;No;No;No;No;No;No;13.74708;-89.727528;407.760254;0;Si;Si;Si;Si;Si;No;27;137;0.77704;3.370254
2;Hombre;0.98;800;4;No;Si;No;No;No;No;Si;No;13.51252;-89.34755;821;0;Si;Si;Si;Si;Si;No;27;115;0.26488;0.942858
2;Mujer;0.53;225;5;No;Si;No;No;No;No;No;No;13.805793;-89.733103;668.277954;0;Si;No;No;Si;Si;No;28;83;0.22968;1.002016
2;Hombre;0.7;500;5.6;No;Si;No;No;No;No;Si;No;13.422373;-88.568137;309.714722;40;Si;Si;No;Si;Si;No;30;149;0.10824;2.83
2;Hombre;0.53;450;6;No;Si;No;No;No;No;No;No;13.804253;-89.731387;653.083008;0;Si;No;No;Si;Si;No;24;46;0.46992;2.275799
2;Hombre;0.9;800;4;No;Si;No;No;No;Si;No;No;13.517129;-88.335269;709.19789;0;Si;Si;Si;Si;Si;Si;25;3;1.57432;8.579076
2;Hombre;1;800;5;Si;No;No;No;No;No;No;No;13.71454;-89.658353;363;0;Si;Si;Si;Si;No;No;25;4;2.46048;11.829665
2;Hombre;1.5;1500;4;No;No;No;No;Si;Si;No;No;13.759356;-88.215926;1128.13366;0;Si;Si;Si;Si;Si;Si;26;121;1.00584;7.502
2;Mujer;0.35;325;5;No;Si;No;No;No;Si;No;No;13.764208;-89.768695;553.974365;0;Si;Si;Si;Si;No;No;29;145;1.35608;3.417395
2;Hombre;0.66;404;5;No;Si;No;No;No;Si;No;No;13.778981;-89.766745;649;0;Si;Si;Si;Si;No;No;23;130;1.37544;3.475632
2;Hombre;4;4000;4;No;No;Si;No;No;No;No;No;13.560832;-89.80673;-1.309937;0;Si;Si;Si;Si;No;No;20;99;1.0384;5.504622
2;Hombre;0.4;400;6;No;Si;No;No;No;No;Si;No;13.498212;-88.402363;686.847656;0;Si;Si;No;Si;Si;Si;23;141;0.60192;3.055042
2;Hombre;0.6;400;4.8;No;Si;No;No;No;Si;No;No;13.5232;-88.4316;574.488;25;Si;Si;Si;Si;Si;Si;29;59;0.59928;3.080672
2;Hombre;0.76;473;6;Si;Si;No;No;No;No;No;No;13.706374;-89.413029;576.862793;0;Si;No;No;Si;Si;No;25;91;0.84656;3.536639
2;Hombre;1.2;1200;5.8;No;Si;No;No;No;No;No;No;13.662462;-88.892869;665;16.7;Si;Si;Si;Si;Si;Si;26;85;1.65704;9.76
2;Hombre;4.5;3500;4.9;No;Si;No;No;No;No;No;No;13.502602;-88.304234;633.561523;8.6;Si;Si;No;Si;Si;Si;23;74;3.3528;18.598319
2;Mujer;0.2;200;4;No;Si;No;No;No;No;No;No;13.262398;-88.1804;840;0;Si;Si;Si;Si;Si;Si;28;84;0.03256;1.1
2;Hombre;0.74;800;4.6;No;No;No;No;Si;Si;No;No;13.778767;-88.273328;834.321411;37.5;Si;Si;Si;Si;Si;Si;29;89;0.5324;1.941177
2;Hombre;0.3;300;8;No;No;No;No;Si;Si;No;No;13.7175;-89.380268;432;0;Si;Si;Si;Si;Si;No;20;38;1.56464;7.04874
2;Hombre;0.51;359;5;No;No;Si;No;No;Si;No;No;13.997157;-89.842097;650;100;Si;Si;Si;Si;Si;No;21;126;0.30536;1.054708
2;Mujer;0.74;455;4;No;No;No;No;No;Si;No;No;13.751707;-89.833706;255.432164;0;Si;Si;Si;Si;Si;No;24;83;0.2244;1.017731
2;Hombre;5;4000;6;No;No;No;Si;No;Si;No;Si;13.248458;-88.343093;16;0;Si;No;Si;No;Si;Si;20;68;0.2816;12.86
2;Hombre;1.4;1554;3;No;Si;No;No;No;Si;Si;No;13.929822;-89.52235;753.79647;100;Si;Si;Si;Si;Si;No;22;3;1.8172;6.305125
2;Hombre;0.3;300;5;No;Si;No;No;No;No;No;No;13.486719;-88.399089;744.52296;0;Si;Si;Si;No;Si;Si;30;41;0.45496;2.53
2;Mujer;0.27;300;4;No;No;No;No;Si;Si;No;No;13.94781;-88.214255;856.876831;0;Si;Si;Si;No;Si;No;21;1;0.044;0.78
2;Mujer;1.5;1600;6;No;Si;No;No;No;No;Si;No;13.770842;-89.680633;529.530029;0;Si;Si;Si;Si;No;Si;25;5;9.23296;16.224538
2;Hombre;0.91;1000;6;Si;No;No;No;No;Si;No;No;13.539468;-89.633108;1.760956;0;Si;Si;Si;Si;No;No;29;44;0.48928;0.916974
2;Hombre;0.5;500;5.2;No;No;No;Si;No;Si;No;Si;13.326326;-88.683748;0.238373;80;No;Si;Si;No;No;Si;24;83;0.814;4.89
2;Hombre;2;712;6.1;Si;Si;No;No;No;No;No;No;13.496851;-89.036597;79.413174;30.2;Si;Si;Si;Si;Si;Si;25;17;0.33616;3.87
2;Hombre;2.1;1200;3.8;No;Si;No;No;No;Si;Si;No;13.675;-88.7861;529.559;16.7;Si;Si;Si;Si;Si;Si;30;107;0.50248;7.68
2;Hombre;1.4;1200;4;No;Si;Si;No;No;Si;No;No;14.065292;-89.740917;673.294888;0;Si;Si;Si;Si;Si;No;25;64;0.7744;2.937646
2;Hombre;0.5;400;6;No;Si;No;No;No;No;No;No;13.788642;-89.70924;601.525513;0;Si;No;No;Si;Si;No;25;29;1.02344;4.607058
2;Hombre;0.84;400;4.5;No;Si;No;No;No;No;No;No;13.593517;-88.94434;535.559937;37.5;Si;Si;Si;Si;Si;Si;27;128;0.39952;4.27
2;Mujer;1;700;5;No;No;No;No;Si;Si;No;No;13.933614;-88.194651;763.815186;0;Si;Si;Si;No;Si;Si;21;24;1.09208;10.581093
2;Mujer;1.05;1000;4;Si;No;No;Si;No;No;No;Si;13.34496;-88.73225;11;100;Si;Si;Si;Si;Si;No;24;13;1.16952;8.05
2;Hombre;1.4;1525;3.8;No;No;No;No;No;Si;No;No;13.91996;-89.428187;780;0;Si;No;No;Si;Si;No;28;113;0.72424;3.320336
2;Hombre;0.18;200;4;No;No;No;No;No;Si;No;No;13.876235;-88.188936;492;0;Si;Si;Si;No;Si;Si;25;54;0.0968;0.739496
2;Hombre;1.76;302;4;No;Si;No;No;No;Si;No;No;13.943883;-89.796025;540;0;Si;Si;Si;Si;Si;No;24;71;0.62744;2.274873
2;Hombre;0.22;250;4;No;No;No;No;Si;Si;No;No;13.806432;-88.192096;682;0;Si;Si;Si;Si;Si;Si;26;1;0.71104;3.928571
2;Hombre;0.45;410;5;No;No;Si;No;No;Si;No;No;13.660162;-89.867676;33.374329;0;Si;Si;Si;Si;No;No;23;33;0.51304;2.295211
2;Mujer;0.2;200;6;No;Si;No;No;No;No;No;No;13.476502;-88.382164;560.572754;0;Si;Si;Si;No;Si;No;30;104;0.35376;1.78
2;Mujer;0.35;310;5;No;Si;No;No;No;No;No;No;13.632515;-89.62682;232;0;Si;No;No;Si;Si;No;30;98;0.70136;3.074453
2;Hombre;1.4;600;6;No;Si;No;No;No;Si;Si;No;13.417578;-88.550961;402;0;Si;Si;No;Si;Si;No;25;12;0.14608;5.54
2;Hombre;0.12;101;6;No;No;No;No;No;No;No;No;13.825556;-89.679574;974;0;Si;No;No;Si;Si;No;28;1;0.39424;1.636134
2;Hombre;4.9;1600;6.4;No;Si;No;No;No;No;No;No;13.507742;-88.436871;701.419189;15.6;Si;Si;Si;Si;Si;Si;24;65;0.26664;10.44
2;Hombre;3.2;2700;4.6;No;No;No;No;No;Si;No;No;13.967365;-89.86718;686.344849;22.2;Si;Si;Si;Si;Si;No;30;118;5.49912;27.866974
2;Hombre;0.35;350;5;No;Si;No;No;No;No;No;No;13.486851;-88.38689;633.39052;0;No;Si;No;Si;Si;No;20;145;0.24992;1.5
2;Hombre;0.48;253;6;Si;Si;No;No;No;No;No;No;13.713908;-89.405674;635.076416;0;Si;No;No;Si;Si;No;21;111;0.58344;2.74168
2;Hombre;0.4;400;4;No;Si;No;No;No;No;Si;No;13.477911;-88.555235;890;0;Si;Si;Si;No;Si;Si;29;61;0.22792;1.267647
2;Hombre;0.17;148;5;No;No;No;No;No;Si;No;No;13.762991;-89.938923;218;0;Si;Si;Si;Si;Si;No;24;137;0.32032;1.610252
2;Mujer;0.36;400;4;No;No;No;No;No;Si;No;No;13.808854;-88.167987;580.65646;0;Si;Si;Si;Si;Si;Si;25;122;0.31064;2.297059
2;Hombre;1.4;800;4.8;Si;No;No;No;No;Si;No;No;13.601004;-88.613979;16.031372;93.8;Si;Si;Si;Si;No;Si;27;46;0.42592;5.6
2;Mujer;0.4;400;4;No;No;No;No;No;Si;No;No;13.859973;-88.183914;694;0;Si;Si;Si;No;Si;Si;20;146;0.4136;3.439076
2;Hombre;2;1524;6;Si;No;No;No;No;Si;No;No;13.599167;-88.604167;29;77;Si;Si;Si;Si;Si;Si;24;25;0.89408;10.65
2;Hombre;0.36;400;4;No;No;No;No;Si;Si;No;No;13.796372;-88.238839;1000.0996;0;Si;Si;Si;Si;Si;Si;26;26;0.20504;1.848
2;Hombre;0.8;875;6;Si;No;No;No;No;Si;No;No;13.581476;-88.566157;44.334473;0;Si;No;Si;Si;Si;Si;21;24;1.34112;6.886554
2;Hombre;0.5;500;4;No;Si;No;No;No;No;Si;No;13.481115;-88.535103;889;0;Si;Si;Si;Si;Si;Si;22;48;1.22408;6.553782
2;Hombre;4.54;1200;6.7;No;Si;No;No;No;No;No;No;13.59474167;-88.92684166;577.5;16.7;Si;Si;Si;No;Si;Si;27;98;0.20064;5.69
2;Hombre;0.7;300;5;No;Si;No;No;No;No;No;No;13.517465;-88.953393;143;0;Si;Si;Si;Si;Si;No;24;148;0.26488;0.92
2;Hombre;1.5;1539;6;Si;No;Si;No;No;No;No;No;13.695056;-89.991503;-4.465485;0;Si;Si;Si;Si;No;No;29;0;1.60072;6.500169
2;Hombre;0.73;400;5.5;No;Si;No;No;No;No;No;No;13.594967;-88.968599;353.30896;25;Si;Si;Si;Si;Si;Si;27;66;0.4664;4.88
2;Hombre;0.35;150;5;No;Si;No;No;No;No;No;No;13.604027;-88.950158;528;0;Si;Si;Si;Si;Si;Si;29;138;0.10208;1.55
2;Mujer;0.45;500;4;No;No;No;No;Si;Si;No;No;13.799958;-88.219355;994.286987;0;Si;No;Si;Si;Si;Si;24;137;0.41712;2.992
2;Hombre;0.11;32;5;No;Si;No;No;No;Si;No;No;13.947815;-89.808998;500;0;Si;Si;Si;Si;Si;No;25;51;0.17776;0.59437
2;Hombre;0.7;400;4.8;No;Si;No;No;No;No;No;No;13.525145;-88.946714;143;20;Si;Si;Si;Si;Si;No;23;119;0.15048;0.52
2;Hombre;2.3;1300;3.6;No;Si;No;No;No;No;No;No;13.553208;-88.974622;257.665022;38.5;Si;Si;Si;Si;Si;Si;30;30;0.11088;0.5
2;Hombre;1;1100;4;No;No;No;No;No;Si;No;No;13.918364;-89.444856;856.80127;0;Si;No;No;Si;Si;No;23;46;1.59192;7.574286
2;Hombre;1.05;850;4;No;No;No;No;No;Si;No;No;14.192077;-89.349138;627.039723;0;Si;Si;Si;Si;Si;No;28;108;1.82864;8.408991
2;Hombre;0.8;800;5.6;No;No;No;No;No;Si;No;No;13.386256;-88.685114;26.879272;37.5;Si;Si;Si;No;No;Si;24;109;3.90632;7.88
2;Mujer;0.8;800;5.8;No;No;No;No;No;Si;No;No;13.386656;-88.683658;15.667053;25;Si;Si;Si;Si;No;Si;23;100;1.13784;8.59
2;Mujer;0.3;300;6;No;Si;No;No;No;Si;No;No;13.5246;-88.4345;545.837;0;Si;Si;Si;Si;Si;Si;23;144;0.78672;4.041765
2;Mujer;0.6;600;3.5;No;No;No;No;No;Si;No;No;13.793333;-88.1725;905;50;Si;Si;Si;Si;Si;No;20;93;0.9856;7.405463
2;Mujer;0.15;111;4;No;Si;No;No;No;No;No;No;13.772717;-89.711325;450;0;Si;No;No;Si;Si;No;29;71;0.30448;1.353277
2;Hombre;4.9;1000;5.8;No;Si;No;No;No;No;No;No;13.593824;-88.952407;512;10;Si;Si;Si;Si;Si;Si;21;81;0.3476;6.28
2;Hombre;1.05;300;6;No;Si;No;No;No;No;No;No;13.591037;-88.973222;391.139526;0;Si;Si;Si;Si;Si;Si;29;107;0.44528;4.05
2;Hombre;0.7;500;5.6;No;Si;No;No;No;No;Si;No;13.422918;-88.555499;355.19397;40;Si;Si;Si;No;Si;Si;20;84;0.13376;4.67
2;Hombre;0.35;300;6;No;No;No;No;Si;Si;No;No;13.460121;-88.358109;724.340594;0;No;Si;Si;Si;Si;Si;20;119;0.03344;0.77
2;Hombre;0.7;425;5.1;No;Si;No;No;No;Si;No;No;13.366134;-88.48923;169;47.1;Si;Si;Si;No;Si;Si;21;22;0.10912;3.65
2;Hombre;0.63;390;5;No;Si;No;No;No;No;No;No;13.544129;-89.640797;49;0;Si;No;No;Si;Si;No;22;72;0.58256;2.383949
2;Hombre;0.6;600;5;No;No;No;No;No;Si;No;No;13.319292;-88.652766;5.75116;0;Si;Si;Si;No;No;Si;21;142;0.71016;4.22
2;Hombre;0.54;600;3.7;No;No;No;No;No;Si;No;No;13.808358;-88.173098;742.654663;33.3;Si;Si;Si;Si;Si;Si;29;121;1.25224;12.155462
2;Hombre;2;800;5;No;Si;No;No;No;No;Si;No;13.437;-88.5566;478.688;50;Si;Si;Si;No;Si;Si;25;53;0.19272;6.66
2;Hombre;2.8;2000;6.3;No;Si;No;No;No;No;No;No;13.506316;-88.517902;1000;25;Si;Si;Si;No;Si;Si;29;11;0.48312;15.04
2;Hombre;2.8;2438;6;No;Si;No;No;No;No;No;No;13.727908;-89.476575;694.165527;100;Si;No;No;Si;Si;No;25;21;2.63648;11.055463
2;Hombre;0.7;700;3;No;Si;No;No;No;Si;Si;No;13.7129;-89.5566;515.238;100;Si;Si;Si;Si;No;Si;28;110;1.96768;3.63185
2;Hombre;1.8;2000;4;No;No;No;No;Si;Si;No;No;13.878416;-88.212761;300;0;Si;Si;Si;No;Si;Si;26;90;0.3916;1.478992
2;Hombre;0.5;500;5;No;No;No;No;No;Si;No;No;13.898716;-88.16096;701;0;Si;Si;Si;No;Si;Si;22;117;0.30272;2.782353
2;Hombre;1.4;1300;5;No;Si;No;No;No;Si;No;No;13.6438;-88.7924;427;100;Si;Si;Si;Si;Si;Si;23;86;1.3816;8.64
2;Hombre;0.3;325;6;No;Si;No;No;No;No;No;No;13.482933;-88.403007;827.472235;0;Si;Si;Si;Si;Si;No;22;108;0.45232;2.52
2;Hombre;0.8;480;5;No;No;No;No;No;Si;No;No;13.748142;-89.827515;391.990479;0;Si;Si;Si;Si;No;No;29;139;0.33968;1.608404
2;Mujer;0.8;800;5.3;Si;Si;No;Si;No;No;No;Si;13.28352;-88.560597;4.897827;75;Si;Si;Si;Si;No;Si;22;36;1.32792;8.01
2;Hombre;1;800;3.8;No;No;No;No;Si;Si;No;No;13.74899;-88.193128;824.171021;18.8;Si;Si;Si;Si;Si;Si;24;111;1.20296;6.996
