Sexo_productor;Area_Ha;Cantidad_plantas_patron;Cantidad_plantas_injerto;Edad_plantas_patron;Edad_plantas_injerto;Densidad_plantas_Ha;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_injertacion;Injertacion;Aplica_poda;Maneja_sombra;Fertilizacion_organica;Fertilizacion_quimica;Plagas_enfermedades;AT;Perdidas_qq;Produccion_qq
1;0.63;630.0;0.0;5.0;;1000.00;0;0;0;0;0;1;0;0;13.623961;-89.57463;513;0.00;0;1;0;1;1;1;0;0.43736;1.78992
0;0.3;200.0;0.0;5.0;;666.67;1;1;0;0;0;0;0;0;13.4095;-88.8844;20;0.00;0;;;;;;0;1.3552;8.1
1;0.4;400.0;0.0;5.0;;1000.00;0;1;0;0;0;0;0;0;13.482628;-88.408761;835.239502;0.00;0;0;1;1;0;1;1;0.6512;3.4
0;0.7;500.0;0.0;4.0;;714.29;0;0;1;0;0;1;0;0;13.716625;-88.23216833;888.4;0.00;0;1;1;1;1;1;1;0.24816;1.144
1;1.4;1450.0;0.0;6.0;;1035.71;0;1;0;0;0;1;0;0;13.695351;-89.565382;521.436646;0.00;0;1;0;1;0;0;0;0.42504;1.65088
0;0.35;65.0;0.0;7.0;;185.71;0;1;0;0;0;1;0;0;13.4071;-88.5624;304;0.00;0;;;;;;0;0.06336;0.76
0;0.7;600.0;0.0;5.0;;857.14;0;1;0;0;0;1;0;0;13.768359;-89.839783;383.895874;0.00;0;1;0;1;1;1;0;0.25872;1.84048
0;2.45;1000.0;500.0;7.0;6.0;612.24;0;1;0;0;0;1;1;0;13.415002;-88.506017;381;33.33;1;1;1;1;0;1;1;0.18744;6.65
0;0.24;137.0;0.0;5.0;;570.83;0;1;0;0;0;0;0;0;13.813171;-89.868295;722.536987;0.00;0;1;0;1;1;1;0;0.19184;1.23688
0;2.8;1700.0;300.0;7.0;5.0;714.29;0;1;0;0;0;0;0;0;13.611274;-88.92259;672;15.00;1;1;1;1;1;1;1;0.32384;11.08
1;0.5;500.0;0.0;4.0;;1000.00;0;0;0;0;0;1;0;0;13.878059;-88.198009;514;0.00;0;1;1;1;0;1;1;0.30272;3.8
0;0.7;580.0;20.0;4.0;3.0;857.14;0;1;0;0;0;0;0;0;13.5019374;-88.3642994;694;3.33;1;1;1;0;1;0;1;0.11528;0.58
1;0.25;50.0;0.0;7.0;;200.00;0;0;0;0;0;1;0;0;13.396978;-88.574011;200;0.00;0;;;;;;0;0.06072;0.67
0;0.56;160.0;0.0;6.0;;285.71;0;1;0;0;0;1;0;0;13.767394;-89.839731;409;0.00;0;1;0;1;1;1;0;0.37224;2.27832
1;0.3;50.0;0.0;6.0;;166.67;0;1;0;0;0;0;0;0;13.6021;-88.9498;553.249;0.00;0;;;;;;0;0.154;1.33
0;2;1700.0;0.0;5.0;;850.00;0;1;0;0;0;0;0;0;13.706143;-89.488146;930;0.00;0;1;1;1;1;1;0;0.99264;4.79864
0;4;3900.0;100.0;8.0;8.0;1000.00;0;0;0;0;1;1;0;0;13.710141;-89.679537;309;2.50;1;1;1;1;1;0;1;8.3556;31.70024
0;8;6216.0;0.0;6.0;;777.00;0;1;0;0;0;1;0;0;13.493225;-88.526411;1065.02612;0.00;0;1;1;1;1;1;1;5.0556;180.4
0;0.3;285.0;0.0;5.0;;950.00;0;1;0;0;0;0;0;0;13.5133;-88.8479;209.419;0.00;0;;;;;;0;1.29272;9.6
0;0.1;100.0;0.0;5.0;;1000.00;0;1;0;0;0;1;0;0;13.515;-88.39361111;522;0.00;0;1;1;0;0;1;1;0.6072;3.45
0;1.75;600.0;400.0;5.0;4.0;571.43;0;1;0;0;0;1;0;0;13.506895;-88.537589;896.928101;40.00;1;1;1;1;0;1;1;0.1276;6.15
0;0.2;200.0;0.0;5.0;;1000.00;0;0;0;0;0;1;0;0;13.322508;-88.657091;-6.288849;0.00;0;0;0;1;0;0;1;0.07568;0.55
0;1.4;1200.0;0.0;7.0;;857.14;0;1;0;0;0;0;0;0;13.637055;-89.475782;865;0.00;0;1;0;1;1;1;0;1.00936;5.07144
0;1.4;0.0;1000.0;;4.0;714.29;1;1;0;0;0;0;0;0;13.464083;-88.875128;29;100.00;1;1;1;1;1;1;0;0.79112;5.55
0;0.3;300.0;0.0;4.0;;1000.00;0;1;0;0;0;0;0;0;13.474768;-88.367936;698.466797;0.00;0;1;0;1;1;1;1;0.47696;2.4
1;0.18;175.0;0.0;6.0;;972.22;1;0;0;0;0;1;0;0;13.776;-90.103118;15.298218;0.00;0;0;1;1;1;0;0;0.14608;0.65384
1;0.7;200.0;40.0;5.0;4.0;342.86;0;1;0;0;0;0;0;0;13.530322;-88.938382;167;16.67;1;1;1;1;1;1;1;0.03344;0.39
0;0.7;400.0;0.0;7.0;;571.43;0;1;0;0;0;1;1;0;13.211648;-88.283995;140;0.00;0;;;;;;1;0.07832;1.62
0;2.21;2057.0;0.0;5.0;;930.77;0;0;0;0;1;1;0;0;13.651119;-89.336973;946.405273;0.00;0;1;1;1;1;1;0;1.694;5.4296
0;0.38;405.0;0.0;6.0;;1065.79;1;0;1;0;0;0;0;0;13.708291;-89.977343;9.924988;0.00;0;0;1;1;1;0;0;0.34144;2.21144
0;6;1400.0;4500.0;4.0;3.0;983.33;1;1;0;0;0;0;0;0;13.403768;-88.870467;21.445831;76.27;1;1;1;1;1;1;1;1.2672;9.5
0;0.35;125.0;100.0;7.0;3.8;642.86;0;1;0;0;0;0;0;0;13.591942;-88.944048;522;44.44;1;1;1;1;1;1;1;0.4048;2.04
0;0.7;0.0;750.0;;3.0;1071.43;0;0;0;0;1;1;0;0;13.740485;-89.697361;332;100.00;1;1;0;1;1;0;1;0.74008;2.32408
0;0.63;405.0;0.0;5.0;;642.86;0;1;0;0;0;0;0;0;13.77446;-89.716051;540;0.00;0;1;0;1;0;1;0;0.01496;0.07832
0;0.045;50.0;0.0;4.0;;1111.11;0;0;0;0;0;1;0;0;13.861632;-88.110631;556;0.00;0;1;0;0;0;1;0;0;0.15
0;2;200.0;1000.0;5.0;4.0;600.00;1;0;0;1;0;0;0;1;13.33608;-88.75057;5;83.33;1;1;1;1;1;1;1;0.69696;7.85
0;0.26;225.0;0.0;6.0;;865.38;0;1;0;0;0;0;0;0;13.760521;-89.724894;464.274902;0.00;0;1;0;1;1;1;0;0.1628;0.96728
0;3;2000.0;0.0;5.0;;666.67;0;1;0;0;0;0;0;0;13.50132;-88.329564;809;0.00;0;1;1;0;1;0;1;3.30704;16.55
0;0.39;370.0;0.0;6.0;;948.72;0;1;0;0;0;0;0;0;13.803764;-89.733338;640.327759;0.00;0;1;0;1;1;1;0;0.39512;1.50936
0;1.4;1400.0;0.0;4.0;;1000.00;0;0;0;0;0;1;0;0;13.84708;-89.43386;583.3;0.00;0;1;0;0;1;1;1;0.18656;0.72248
0;0.5;324.0;0.0;5.0;;648.00;0;1;0;0;0;1;0;0;13.617757;-89.354482;848.021973;0.00;0;1;1;1;1;1;0;0.5192;0.858
0;0.53;0.0;500.0;;4.0;943.40;0;0;0;0;0;1;0;0;13.7996;-88.277;865.525;100.00;1;0;0;1;1;1;1;0.36784;1.85
0;0.15;100.0;0.0;7.0;;666.67;1;0;0;0;0;1;0;0;13.6124;-88.6294;287;0.00;0;;;;;;0;0.0836;0.68
0;0.25;200.0;0.0;4.0;;800.00;0;1;0;0;0;0;0;0;13.452968;-88.327424;710.24585;0.00;0;1;1;1;1;1;1;0.12672;0.64
0;1;800.0;0.0;4.9;;800.00;0;0;0;0;0;1;0;0;13.797013;-88.284062;870.178223;0.00;0;1;1;1;1;1;1;1.63768;8.2
0;0.6;600.0;0.0;6.0;;1000.00;0;1;0;0;0;1;0;0;13.521678;-88.425332;597.711426;0.00;0;0;0;0;0;1;1;0.8712;4.8
1;0.5;300.0;0.0;5.0;;600.00;0;0;0;0;1;1;0;0;13.747203;-88.196771;793.129883;0.00;0;1;1;1;1;1;1;0.1804;0.572
0;0.7;300.0;25.0;6.0;5.0;464.29;0;1;0;0;0;0;1;0;13.437736;-88.48444;564.641357;7.69;1;1;1;1;0;1;0;0.06424;1.27
0;0.42;380.0;0.0;4.0;;904.76;1;0;1;0;0;1;0;0;13.623102;-89.750746;85.617126;0.00;0;1;1;1;1;1;0;0.67056;4.47392
0;0.3;300.0;0.0;5.0;;1000.00;0;0;0;1;0;0;0;1;13.20481;-88.534341;-9.352631;0.00;0;1;1;1;0;0;1;0.20592;1.13
0;0.7;500.0;0.0;3.0;;714.29;0;1;0;0;0;0;1;0;13.51131;-89.35073;885;0.00;0;1;0;1;1;1;1;0.10032;0.2904
0;0.36;400.0;0.0;6.0;;1111.11;0;0;0;1;0;1;0;1;13.187229;-88.281978;17.723511;0.00;0;0;0;0;1;1;1;0.8184;2.97
0;0.35;250.0;0.0;5.0;;714.29;0;0;0;0;1;1;0;0;13.759721;-88.202731;947;0.00;0;1;1;1;1;1;1;0.37312;1.144
1;6.16;0.0;1875.0;;4.0;304.38;0;1;0;0;0;1;0;0;13.5557;-89.34064;898;100.00;1;1;0;1;1;1;0;2.05128;5.86432
0;0.35;350.0;50.0;6.0;4.0;1142.86;0;0;0;0;1;1;0;0;13.787554;-88.267797;904.025879;12.50;1;1;1;1;1;1;1;0.57376;2.5
0;2.8;250.0;650.0;5.0;4.0;321.43;1;1;0;0;0;0;0;0;13.409265;-88.87244;29;72.22;1;1;1;1;1;1;1;1.10968;8.1
0;1;800.0;0.0;5.0;;800.00;1;1;0;0;0;1;0;0;13.476764;-89.214602;8.993408;0.00;0;1;1;1;1;1;0;0.9328;1.6764
0;0.15;100.0;0.0;5.0;;666.67;0;1;0;0;0;0;1;0;13.6441;-88.7895;414;0.00;0;;;;;;0;0.0836;0.64
0;0.35;280.0;0.0;5.0;;800.00;0;1;0;0;0;1;0;0;13.514653;-88.349486;549;0.00;0;1;1;1;1;0;1;0.05984;0.3
0;5.6;5000.0;0.0;13.4;;892.86;0;1;0;0;0;0;0;0;13.661684;-88.875132;705.979004;0.00;0;1;1;1;1;0;1;1.55936;11.49
1;0.18;200.0;0.0;4.0;;1111.11;0;1;0;0;0;0;1;0;13.317662;-88.291462;41.057617;0.00;0;0;0;1;1;1;1;0.28776;1.21
0;1.5;860.0;60.0;6.0;5.0;613.33;0;0;0;0;1;1;0;0;13.653;-88.8093;488.026;6.52;1;1;1;1;1;1;0;0.14168;4.98
0;1;500.0;0.0;5.0;;500.00;0;0;0;0;1;1;0;0;13.752734;-88.202239;907.651611;0.00;0;1;1;1;1;1;1;1.02608;3.85
0;0.2;200.0;0.0;5.0;;1000.00;0;1;0;0;0;0;1;0;13.47429;-88.399326;743.406128;0.00;0;1;1;0;1;1;1;0.66264;3.6
0;0.54;400.0;0.0;5.0;;740.74;0;1;0;0;0;0;0;0;13.808695;-89.781157;868.910645;0.00;0;1;1;1;1;1;0;0.18304;0.89936
0;19.5;5427.0;4637.0;4.7;3.4;516.10;0;1;0;0;0;1;0;0;13.627004;-89.372295;1033.81262;46.08;1;1;1;1;1;1;0;1.27336;5.22192
0;1.75;150.0;1000.0;5.0;5.0;657.14;1;0;0;0;0;1;0;0;13.38905;-88.74151;13;86.96;1;1;1;1;1;1;0;1.19944;8.45
0;0.34;294.0;0.0;5.0;;864.71;1;0;0;1;0;0;0;1;13.741553;-90.100433;4.989655;0.00;0;0;1;1;1;0;0;0.16368;1.17568
0;1;500.0;0.0;4.0;;500.00;0;0;0;0;1;1;0;0;13.75689;-88.209425;1045.93591;0.00;0;0;0;1;1;1;1;0.836;3.256
0;0.35;200.0;0.0;5.0;;571.43;0;0;0;1;0;1;0;1;13.260826;-88.370243;12.898132;0.00;0;1;1;1;0;1;1;0.14168;1.75
0;0.3;200.0;0.0;4.0;;666.67;0;1;0;0;0;0;0;0;13.4661139;-88.2825056;849;0.00;0;1;1;1;1;1;1;0.04928;0.25
0;0.7;250.0;250.0;6.0;4.0;714.29;0;0;0;0;0;1;0;0;13.377392;-88.575118;161.539551;50.00;1;1;1;0;1;1;0;0.08184;1.01
0;6;500.0;6000.0;6.0;5.0;1083.33;0;0;0;1;0;0;0;1;13.236519;-88.707852;-17.309845;92.31;1;1;0;1;1;1;1;3.85;16.2076
0;4.9;0.0;3500.0;;6.0;714.29;0;0;0;0;0;0;1;0;13.77426;-89.626566;724.740723;100.00;1;1;1;1;1;0;1;2.42;6.1292
0;2;400.0;1100.0;6.0;5.0;750.00;0;0;0;0;0;1;0;0;13.483928;-88.67301;22;73.33;1;1;1;1;1;1;1;0.20504;3.62
0;1.05;750.0;0.0;7.0;;714.29;0;0;0;0;0;1;0;0;13.373521;-88.657516;18.945068;0.00;0;1;1;1;0;1;1;0.15488;2.4
0;0.44;221.0;0.0;6.0;;502.27;0;1;0;0;0;0;0;0;13.813919;-89.869081;754.069336;0.00;0;1;0;1;1;1;0;0.17864;1.04808
0;0.3;200.0;50.0;5.0;4.0;833.33;0;1;0;0;0;0;0;0;13.500524;-88.321858;785.954346;20.00;1;1;1;1;1;1;1;0.16456;0.83
1;0.6;200.0;400.0;5.0;5.0;1000.00;0;0;0;1;0;1;0;1;13.332285;-88.6883;1.365601;66.67;1;1;1;1;1;0;1;1.276;6.79
0;11.89;200.0;1050.0;5.0;4.0;105.13;0;1;0;0;0;0;0;0;13.51234;-88.81304;219;84.00;1;1;1;1;1;1;0;1.61304;11.8
1;0.64;508.0;0.0;6.0;;793.75;0;0;0;0;0;0;1;0;13.763713;-89.64124;631.110107;0.00;0;1;1;1;0;0;0;0.16016;0.49192
0;1.4;900.0;0.0;6.0;;642.86;0;1;0;0;0;0;0;0;13.80938;-89.70812;732;0.00;0;1;0;1;1;1;0;0.61248;4.092
0;0.18;200.0;0.0;3.0;;1111.11;0;1;0;0;0;1;1;0;13.2125;-88.2656;131;0.00;0;1;1;0;0;0;1;0.06336;0.4
1;1;0.0;425.0;;3.0;425.00;1;0;0;0;0;0;0;0;13.4145;-89.0655;15.0103;100.00;1;1;1;1;1;1;1;0.28952;1.29
0;0.9;700.0;0.0;5.0;;777.78;0;1;0;0;0;0;1;0;13.5934;-88.878;1046.21;0.00;0;;;;;;0;0.47168;3.35
0;0.3;200.0;0.0;6.0;;666.67;0;1;0;0;0;0;1;0;13.584;-88.8762;912.985;0.00;0;;;;;;0;0.1452;1.16
1;1.05;800.0;0.0;4.0;;761.90;0;1;0;0;0;1;0;0;13.589456;-89.493232;450;0.00;0;1;1;1;1;1;0;0.8184;1.3992
0;0.4;300.0;0.0;4.0;;750.00;0;1;0;0;0;0;0;0;13.4875;-88.3987;735.404;0.00;0;1;1;0;1;1;1;0.39424;2.2
0;0.35;150.0;0.0;5.0;;428.57;0;1;0;0;0;0;0;0;13.3737;-88.4503;196.648;0.00;0;1;1;1;0;1;0;0.0528;0.48
0;0.6;470.0;30.0;4.0;3.0;833.33;0;1;0;0;0;0;0;0;13.508446;-88.317397;662.025146;6.00;1;1;1;1;1;1;1;1.188;5.95
0;0.25;50.0;0.0;7.0;;200.00;0;1;0;0;0;1;1;0;13.415;-88.5724;288;0.00;0;;;;;;0;0.06776;0.76
0;0.66;250.0;0.0;4.0;;378.79;0;1;0;0;0;0;1;0;13.883698;-89.56426;910.592041;0.00;0;1;0;1;1;1;0;0.05984;0.1716
1;1.68;250.0;250.0;6.0;5.0;297.62;0;0;0;0;0;1;0;0;13.610006;-89.578928;323.358154;50.00;1;1;0;1;0;0;0;0.13904;0.46728
0;0.7;350.0;0.0;6.0;;500.00;0;1;0;0;0;0;0;0;13.640962;-88.702025;748.493286;0.00;0;1;1;1;1;1;1;0.07568;1.39
0;1.4;150.0;250.0;5.3;3.6;285.71;0;1;0;0;0;0;0;0;13.595067;-88.948476;542.595947;62.50;1;1;1;1;1;1;1;0.198;1.8
0;1.34;0.0;1106.0;;5.0;825.37;0;1;0;0;0;0;1;0;13.771877;-89.657212;577.294434;100.00;1;1;1;1;1;0;0;1.40272;4.48624
1;3.15;3150.0;0.0;3.0;;1000.00;0;1;0;0;0;1;0;0;13.637797;-89.569374;546.19458;0.00;0;1;0;1;0;1;0;0.3476;1.5224
0;0.35;110.0;0.0;7.0;;314.29;0;1;0;0;0;0;1;0;13.4259;-88.562;374;0.00;0;;;;;;0;0.07216;0.88
0;1;700.0;100.0;4.0;4.0;800.00;1;0;1;0;0;1;0;0;13.43584;-88.122186;81.134155;12.50;1;1;1;0;1;1;1;0.43824;2.2
0;0.35;150.0;0.0;5.0;;428.57;0;1;0;0;0;0;0;0;13.3748;-88.4548;195.228;0.00;0;1;1;1;0;1;0;0.06424;0.71
0;0.7;250.0;150.0;7.0;5.0;571.43;0;1;0;0;0;0;0;0;13.512611;-88.452717;668.272217;37.50;1;1;1;1;0;1;1;0.0572;1.67
1;0.5;70.0;0.0;6.0;;140.00;0;1;0;0;0;0;0;0;13.593266;-88.966121;377.298584;0.00;0;1;1;1;1;1;1;0.264;1.67
0;1.4;1800.0;0.0;11.9;;1285.71;0;1;0;0;0;0;0;0;13.610828;-88.92355;665;0.00;0;1;1;1;1;1;1;0.48136;10.3
0;0.1;100.0;0.0;6.0;;1000.00;0;1;0;0;0;1;0;0;13.6247;-88.8192;757.956;0.00;0;;;;;;0;0.0924;0.66
0;1.4;400.0;400.0;6.0;4.0;571.43;0;1;0;0;0;1;1;0;13.420727;-88.546811;448;50.00;1;1;1;1;0;1;1;0.1804;3.3
0;1.35;710.0;50.0;6.0;5.0;562.96;1;0;0;0;0;1;0;0;13.6031;-88.6118;28.5;6.58;1;1;1;1;1;1;1;0.10296;3.32
0;0.7;600.0;0.0;4.2;;857.14;0;0;0;0;0;1;0;0;13.920875;-89.43097;785;0.00;0;1;0;0;1;1;1;0.2112;0.95304
0;2.2;1300.0;1000.0;4.0;7.0;1045.45;0;1;0;0;0;1;0;0;13.478471;-88.277212;654.806526;43.48;1;1;1;1;1;1;1;2.1692;11.3
0;0.35;0.0;350.0;;4.0;1000.00;0;0;0;0;1;1;0;0;13.6589;-88.8026;700.284;100.00;1;1;1;1;1;1;0;0.19008;1.4
1;0.5;300.0;0.0;4.0;;600.00;0;0;0;0;1;1;0;0;13.753102;-88.213414;1519;0.00;0;1;1;1;1;1;1;0.3256;1.54
0;0.66;300.0;0.0;4.0;;454.55;0;1;0;0;0;0;1;0;13.881226;-89.567413;938.368652;0.00;0;1;0;1;1;1;1;0.1496;0.42504
0;0.31;350.0;0.0;4.0;;1129.03;0;0;1;0;0;1;0;0;13.744973;-88.151017;690;0.00;0;1;1;1;1;1;1;0.80784;3.454
1;4;2900.0;100.0;4.0;3.0;750.00;0;0;0;0;1;1;0;0;13.743669;-88.215438;1003;3.33;1;1;1;1;1;1;1;3.67312;13.09
0;1;970.0;0.0;5.0;;970.00;0;1;0;0;0;0;1;0;13.5932;-88.8731;1057;0.00;0;;;;;;0;0.63888;4.57
0;3.5;3000.0;0.0;3.7;;857.14;0;1;0;0;0;1;0;0;13.902157;-89.825876;927;0.00;0;1;1;1;1;1;0;1.04368;4.68864
0;0.17;100.0;0.0;4.0;;588.24;0;0;0;0;1;1;0;0;13.838385;-88.266348;417.60232;0.00;0;0;0;1;1;1;1;0.13816;0.66
0;0.45;500.0;0.0;4.0;;1111.11;0;0;0;0;0;1;0;0;13.804883;-88.172511;775;0.00;0;1;1;1;0;1;1;0.352;1.342
1;2.24;0.0;1600.0;;4.0;714.29;0;1;0;0;0;1;0;0;13.622655;-89.469297;823.042066;100.00;1;1;1;1;1;1;0;0.8096;1.2188
0;1.4;1000.0;0.0;9.0;;714.29;0;1;0;0;0;1;1;0;13.411576;-88.508589;347.958923;0.00;0;1;1;1;0;1;1;0.22792;4.42
0;1.12;802.0;0.0;5.0;;716.07;0;1;0;0;0;0;0;0;13.772014;-89.715953;512;0.00;0;1;1;1;1;1;0;0.38896;2.56736
0;0.7;425.0;25.0;6.0;5.0;642.86;0;1;0;0;0;0;0;0;13.513038;-88.438243;-9.236023;5.56;1;1;1;1;0;1;1;0.07744;1.92
0;1;0.0;800.0;;5.0;800.00;0;1;0;1;0;0;0;1;13.290577;-88.446956;10.228;100.00;1;1;1;1;0;0;1;0.73832;3.73
0;0.64;500.0;0.0;4.0;;781.25;0;0;0;0;1;1;0;0;13.433122;-88.10116;721;0.00;0;1;1;1;1;1;1;0.1144;0.99
0;0.49;550.0;0.0;7.3;;1122.45;0;1;0;0;0;0;0;0;13.619274;-88.94147;548;0.00;0;1;1;1;1;1;1;0.198;3.29
1;0.18;200.0;0.0;4.0;;1111.11;0;0;0;0;1;1;0;0;13.798947;-88.249317;982.575929;0.00;0;1;1;1;1;1;1;0.08008;0.33
0;3;2500.0;0.0;6.0;;833.33;0;1;0;0;0;1;0;0;13.619525;-88.820283;829.77356;0.00;0;;;;;;1;1.28832;9.68
0;0.5;400.0;0.0;4.0;;800.00;0;0;1;0;0;1;0;0;13.756215;-88.166167;1069.39579;0.00;0;1;1;1;1;1;1;0.66616;2.904
0;0.62;461.0;0.0;6.0;;743.55;1;1;0;0;0;1;0;0;13.670346;-89.731205;160;0.00;0;1;1;1;1;1;0;0.4092;2.66112
0;0.7;220.0;40.0;5.0;4.0;371.43;0;1;0;0;0;0;0;0;13.525428;-88.943922;158;15.38;1;1;1;1;1;1;1;0.03168;0.28
0;0.045;50.0;0.0;4.0;;1111.11;0;0;0;0;0;1;0;0;13.848535;-88.139338;353.488892;0.00;0;1;1;1;0;1;0;0;0.25
0;0.35;280.0;0.0;3.0;;800.00;0;1;0;0;0;0;1;0;13.592764;-88.875488;1032.615967;0.00;0;1;1;1;1;0;0;0.20592;1.59
0;1.4;800.0;200.0;6.0;4.0;714.29;0;1;0;0;0;0;0;0;13.430105;-88.58526;297.486145;20.00;1;1;1;0;1;1;1;0.17952;3.81
0;0.35;450.0;0.0;4.0;;1285.71;1;1;0;0;0;1;0;0;13.740003;-89.737527;380;0.00;0;1;0;1;0;1;0;0.16104;0.78408
0;0.4;300.0;0.0;7.0;;750.00;1;0;0;0;0;1;0;0;13.6053;-88.5762;34.1934;0.00;0;;;;;;0;0.20504;1.59
0;2.5;500.0;0.0;7.0;;200.00;0;1;0;0;0;0;0;0;13.616976;-88.932005;601.834961;0.00;0;1;1;1;1;1;1;0.23672;4.29
1;0.27;300.0;0.0;6.0;;1111.11;0;0;0;0;1;1;0;0;13.936832;-88.174297;894.937256;0.00;0;1;1;1;1;1;1;0.90904;1.4784
0;0.7;400.0;0.0;4.0;;571.43;0;1;0;0;0;0;0;0;13.5035857;-88.3498742;640;0.00;0;1;0;0;1;1;1;0.61864;3.1
0;0.09;100.0;0.0;7.0;;1111.11;1;0;0;0;0;1;0;0;13.589803;-88.576358;-0.717377;0.00;0;1;0;0;1;1;1;0.0308;0.18128
0;2.1;1150.0;50.0;8.0;3.0;571.43;0;1;0;0;0;0;0;0;13.450189;-88.487107;664;4.17;1;1;1;1;1;1;1;0.1408;5.61
0;0.25;200.0;0.0;4.0;;800.00;1;1;0;0;0;1;0;0;13.533793;-88.52625;465.74621;0.00;0;1;1;0;1;1;1;0.11352;0.60368
0;0.63;150.0;0.0;6.0;;238.10;0;0;0;0;0;1;0;0;13.632092;-89.574091;548.902832;0.00;0;1;0;1;0;1;0;0.25784;0.96448
1;0.05;30.0;0.0;6.0;;600.00;0;1;0;0;0;1;0;0;13.6188;-88.8214;857;0.00;0;;;;;;0;0.01848;0.2
0;2.63;0.0;2500.0;;3.7;950.57;1;0;0;0;0;0;1;0;13.705391;-89.335637;692.200772;100.00;1;1;1;1;1;1;0;1.716;1.342
0;0.7;350.0;150.0;4.0;4.0;714.29;0;1;0;0;0;0;0;0;13.4829;-88.4055;845.812;30.00;1;1;1;1;0;1;1;0.6952;4
0;0.45;420.0;80.0;4.0;3.0;1111.11;0;0;0;0;1;1;0;0;13.865458;-88.209019;461.175017;16.00;1;1;1;1;0;1;1;0.78056;4.432
0;1.2;1050.0;150.0;5.0;4.0;1000.00;0;0;0;0;0;1;0;0;13.4348;-88.1315;1135;12.50;1;1;1;1;1;1;1;2.72008;10.23
0;0.57;236.0;0.0;5.0;;414.04;1;1;0;0;0;0;0;0;13.706999;-89.431498;596.901123;0.00;0;1;1;1;1;1;0;0.20416;0.91608
1;4.9;1587.0;35.0;5.0;4.0;331.02;0;0;0;0;1;1;0;0;13.514651;-88.488978;1036.20764;2.16;1;1;1;1;1;1;1;0.98912;5.08288
1;0.35;300.0;0.0;5.0;;857.14;0;0;0;0;1;1;0;0;13.812288;-88.253724;889.549072;0.00;0;1;1;1;1;1;1;0.26488;0.99
1;2.8;1600.0;400.0;7.0;4.0;714.29;0;1;0;0;0;0;0;0;13.442088;-88.558132;480.752014;20.00;1;1;1;1;1;1;1;0.21736;4.97
0;3.09;2500.0;0.0;4.0;;809.06;0;1;0;0;0;1;0;0;13.945418;-89.821384;560;0.00;0;1;1;1;1;1;0;0.1276;0.62216
0;1.35;908.0;0.0;5.0;;672.59;1;1;0;0;0;1;0;0;13.759152;-89.489838;584.602539;0.00;0;1;0;1;1;0;0;0.32032;1.26456
0;0.7;500.0;0.0;5.0;;714.29;0;0;0;0;0;1;0;0;13.922576;-89.425563;729.957764;0.00;0;1;0;1;1;1;1;0.45584;2.12432
0;0.45;0.0;398.0;;6.0;884.44;0;0;1;0;0;0;0;0;13.69938;-89.836689;170.015137;100.00;1;0;1;1;1;1;0;0.08272;0.39336
1;0.46;354.0;0.0;6.0;;769.57;0;1;0;0;0;0;0;0;13.747304;-89.727526;416.87793;0.00;0;1;1;1;1;1;0;0.95568;5.18672
0;0.7;375.0;50.0;7.0;5.0;607.14;0;1;0;0;0;1;0;0;13.505896;-88.555404;798;11.76;1;1;1;1;1;1;1;0.08712;1.7
0;1;700.0;200.0;6.0;5.0;900.00;0;1;0;0;0;1;0;0;13.521147;-88.416044;543.547119;22.22;1;1;1;0;1;1;1;1.5312;8.15
0;0.3;200.0;0.0;4.0;;666.67;0;0;0;0;1;1;0;0;13.448619;-88.368213;559.464983;0.00;0;1;1;0;1;1;1;0.17512;0.88
0;0.35;100.0;0.0;5.0;;285.71;0;1;0;0;0;1;0;0;13.4192;-88.6052;197.428;0.00;0;1;1;0;1;1;1;0.01056;0.15
0;1.75;300.0;200.0;14.3;4.0;285.71;0;1;0;0;0;0;0;0;13.603846;-88.943125;579.989014;40.00;1;1;1;1;1;1;1;0.31944;4.84
0;1;800.0;0.0;5.0;;800.00;0;0;0;0;1;1;0;0;13.798448;-88.246065;988.416504;0.00;0;1;0;1;1;1;1;1.53208;6.6
0;0.7;670.0;30.0;5.0;4.0;1000.00;0;1;0;0;0;1;0;0;13.523848;-88.395822;460.687256;4.29;1;1;1;0;0;1;1;0.8404;4.5
0;12.31;10998.0;0.0;4.0;;893.42;0;1;0;0;0;1;0;0;13.595992;-89.443695;800;0.00;0;1;1;1;1;1;0;1.32;1.4036
0;0.8;700.0;0.0;6.0;;875.00;0;1;0;0;0;0;0;0;13.4004;-88.5306;657;0.00;0;;;;;;0;0.5148;3.39
0;0.7;425.0;0.0;6.0;;607.14;0;0;0;0;0;1;0;0;13.426667;-88.622109;192.72937;0.00;0;1;1;1;0;1;1;0.18656;2.5
0;1.8;1600.0;0.0;5.0;;888.89;0;1;0;0;0;0;0;0;13.515146;-88.459188;681.44873;0.00;0;1;1;0;1;1;1;0.64944;3.3176
1;1;400.0;600.0;5.0;4.0;1000.00;0;0;0;0;1;1;0;0;13.766222;-88.275766;829.649902;60.00;1;1;0;0;0;1;1;0.91784;4.6
0;3.6;3240.0;0.0;5.0;;900.00;0;1;0;0;0;1;0;0;13.753827;-89.829606;435;0.00;0;0;1;1;1;1;0;0.42504;2.44112
