Año;Sexo productor;Area (Ha);Arboles_totales;Edad promedio plantas;Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje_Injertacion;Aplica poda;Maneja sombra;Fertilizacion organica;Fertilizacion quimica;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
2;Hombre;1.4;500.0;5.0;No;No;No;No;Si;Si;No;No;13.8881281;-88.963857;369;0.00;Si;Si;Si;No;No;No;0.91168;2.88126
2;Hombre;2.1;2500.0;4.0;No;Si;No;No;No;No;Si;No;13.6235499;-88.875549;705;0.00;Si;Si;Si;Si;Si;Si;1.67112;9.69
2;Hombre;1.4;500.0;6.0;No;Si;No;No;No;No;No;No;13.788365;-89.1105;605;0.00;Si;Si;Si;Si;Si;No;0.78584;3.602269
2;Hombre;0.7;500.0;6.0;No;No;No;No;No;Si;No;No;13.7972304;-88.184138;1053;0.00;Si;Si;Si;No;Si;No;0.1496;0.554622
2;Hombre;0.5;500.0;11.0;No;No;No;No;No;Si;No;No;13.927612;-88.642694;602;0.00;Si;Si;No;Si;Si;No;0.62744;3.86
2;Hombre;0.1;115.0;6.0;No;No;No;No;No;Si;No;No;13.8068175;-88.172954;764;0.00;Si;Si;Si;Si;Si;Si;0.2024;1.3
2;Hombre;0.7;300.0;4.0;No;No;No;No;No;Si;No;No;13.91143333;-89.074705;693.3;0.00;Si;Si;Si;Si;No;No;0.5808;1.816386
2;Hombre;1.4;250.0;2.0;Si;No;Si;No;No;Si;No;No;14.0160221;-89.192502;273;0.00;Si;Si;Si;Si;No;No;1.60248;4.877899
2;Hombre;0.5;500.0;11.0;Si;Si;No;No;No;No;No;No;13.732154;-89.68216;366;0.00;Si;Si;Si;Si;No;No;4.28032;10.690337
2;Hombre;3.5;3100.0;21.0;No;Si;No;No;No;No;Si;No;13.760663;-89.655201;507;0.00;Si;Si;Si;Si;No;Si;13.64176;23.972604
2;Hombre;0.1;100.0;6.0;No;No;No;No;No;Si;No;No;13.4757;-88.1013;137;0.00;Si;Si;Si;Si;Si;No;0;0.656303
2;Hombre;0.5;450.0;7.0;No;No;No;No;No;No;Si;No;13.759549;-89.632617;571;0.00;Si;Si;Si;Si;No;No;3.73736;9.343528
2;Mujer;0.7;700.0;5.0;No;No;Si;No;No;Si;Si;No;14.13621;-89.639796;1008;0.00;Si;Si;Si;Si;Si;No;1.6016;7.903362
2;Hombre;5.6;5000.0;6.4;No;No;No;No;No;Si;No;No;13.983404;-89.517919;607;42.00;Si;Si;Si;Si;Si;No;9.62984;39.180336
2;Mujer;0.5;125.0;5.0;No;Si;No;No;No;Si;No;No;13.5191778;-88.360246;503;0.00;Si;Si;Si;Si;Si;Si;0.36256;2.058572
2;Hombre;1;325.0;4.9;No;Si;No;No;No;No;No;No;13.4821097;-88.465495;895;7.70;Si;Si;Si;No;Si;Si;0.1144;2.99
2;Hombre;1;925.0;8.0;Si;No;No;No;No;Si;Si;No;13.6758;-89.7111;194;0.00;Si;Si;Si;Si;Si;No;8.07576;5.99916
2;Hombre;4;3850.0;8.0;No;No;No;No;No;Si;Si;No;13.716707;-89.676256;316;22.10;Si;Si;Si;Si;Si;No;7.38144;28.946975
2;Hombre;0.35;250.0;7.0;No;No;No;No;No;No;Si;No;13.75141;-89.618802;548;0.00;Si;Si;Si;Si;No;No;2.58368;4.818739
2;Hombre;0.35;200.0;5.0;Si;No;Si;No;No;No;No;No;13.7054892;-89.976293;8;0.00;Si;Si;No;Si;Si;No;0.62304;2.481009
2;Hombre;0.7;700.0;5.0;No;No;No;No;No;Si;No;No;13.8883915;-88.957444;390;0.00;Si;Si;Si;No;Si;No;0.85008;2.615042
2;Hombre;1;800.0;3.5;Si;Si;No;Si;No;No;No;Si;13.308282;-88.566122;28;0.00;Si;Si;Si;No;Si;No;0.154;1.01
2;Mujer;0.42;350.0;7.0;No;No;No;No;No;Si;No;No;13.8880898;-88.111576;747;0.00;Si;Si;Si;No;Si;Si;0.2992;2.75
2;Hombre;0.07;70.0;6.0;No;No;No;No;No;Si;No;No;13.7994365;-88.176011;944;0.00;Si;Si;Si;Si;Si;No;0.1408;0.85
2;Hombre;0.7;750.0;8.0;No;No;No;No;No;No;Si;No;13.76714;-89.639373;644;0.00;Si;Si;Si;Si;No;Si;8.10304;14.148404
2;Hombre;0.5;300.0;7.0;No;No;No;No;No;Si;No;No;13.9511867;-89.742584;775;0.00;Si;Si;Si;Si;Si;No;0.85624;2.967227
2;Hombre;0.7;500.0;6.0;No;No;No;No;No;Si;Si;No;13.91907;-88.992978;257;0.00;Si;Si;Si;Si;No;No;1.19592;3.713194
2;Hombre;1.4;1500.0;8.0;Si;Si;No;No;No;No;No;No;13.688156;-89.43955;910;0.00;Si;No;No;Si;Si;No;5.3592;25.827815
2;Hombre;0.35;250.0;5.0;No;Si;No;No;No;No;No;No;13.7750633;-89.141336;527;0.00;Si;Si;Si;No;No;No;0.28248;1.938403
2;Hombre;1.4;900.0;7.7;No;Si;No;No;No;No;No;No;13.494343;-88.442876;858;0.00;Si;Si;Si;Si;Si;Si;0.25608;7.24
2;Hombre;2.1;1200.0;5.3;Si;Si;No;No;No;Si;No;No;13.529087;-88.531897;556;16.70;Si;Si;Si;Si;Si;Si;0.18128;8.28
2;Mujer;0.7;600.0;5.0;No;No;No;No;Si;Si;No;No;13.8986392;-88.963241;348;0.00;Si;Si;Si;Si;No;No;1.02168;3.191848
2;Hombre;1.5;275.0;15.0;No;Si;No;No;No;No;No;No;13.6257742;-88.923713;616;0.00;Si;Si;Si;Si;Si;Si;0.21296;3.33
2;Hombre;0.7;650.0;8.0;Si;Si;No;No;No;No;No;No;13.736436;-89.678;388;0.00;Si;Si;Si;Si;No;No;4.16152;12.762774
2;Mujer;0.5;150.0;5.0;No;Si;No;No;No;No;No;No;13.4820895;-88.355541;888;0.00;No;Si;No;Si;Si;Si;0.0264;0.33
2;Hombre;1;700.0;5.9;No;Si;No;Si;No;No;No;Si;13.2771048;-88.424031;12;0.00;Si;Si;Si;No;Si;Si;0.18568;5.1
2;Hombre;0.7;700.0;6.0;No;Si;No;No;No;No;Si;No;13.7019152;-88.952112;672;0.00;Si;Si;Si;Si;Si;Si;0.924;5.66
2;Hombre;1.2;1290.0;5.0;No;No;No;No;Si;Si;No;No;13.712295;-89.724821;224;100.00;Si;No;Si;Si;No;Si;5.38736;13.227731
2;Hombre;1.4;650.0;6.0;Si;Si;No;No;No;No;Si;No;13.443879;-89.186468;9;0.00;Si;Si;Si;No;No;No;1.0956;3.186302
2;Hombre;0.7;750.0;4.0;No;No;Si;No;No;Si;No;No;13.9990122;-89.624166;706;93.30;Si;Si;Si;Si;Si;No;1.04368;3.770503
2;Hombre;4.19;4662.0;5.5;Si;No;No;Si;No;No;No;Si;13.3428121;-88.76537;11;49.30;Si;Si;Si;Si;Si;No;4.01984;22.25
2;Hombre;1;600.0;4.0;No;No;No;No;Si;Si;No;No;13.4759;-88.1503;101;100.00;No;Si;Si;Si;Si;Si;0.70752;5.698
2;Hombre;0.35;350.0;5.0;No;No;No;No;No;Si;Si;No;13.85473;-88.942;535;0.00;Si;Si;Si;Si;Si;No;0.9372;2.64832
2;Hombre;1.4;700.0;6.0;No;No;No;No;No;Si;Si;No;13.8553367;-88.9424;544;0.00;Si;Si;Si;Si;Si;No;0.68112;3.169664
2;Hombre;1.4;900.0;5.0;No;No;No;No;No;Si;No;No;13.8586584;-88.961333;532;0.00;Si;Si;Si;Si;Si;No;0.66;2.51521
2;Hombre;0.15;60.0;4.2;No;Si;No;No;No;No;No;No;13.2917;-88.2329;79;0.00;Si;Si;Si;No;Si;No;0.198;1.25
2;Hombre;1.5;600.0;6.0;No;No;No;No;Si;Si;No;No;13.651274;-88.97704;706;0.00;Si;Si;Si;Si;Si;Si;0.21912;3.43
2;Mujer;0.2;200.0;6.0;No;No;No;No;No;Si;No;No;13.4813;-88.1017;146;0.00;Si;Si;Si;Si;Si;No;0.396;2.019496
2;Mujer;0.5;400.0;5.8;No;No;No;Si;No;Si;No;Si;13.3318756;-88.687538;9;25.00;Si;Si;Si;No;No;Si;0.39776;2.7
2;Hombre;0.35;300.0;5.0;No;Si;No;No;No;No;No;No;13.777191;-89.14259;539;0.00;Si;Si;Si;Si;No;No;0.55704;1.938403
2;Mujer;1;500.0;7.0;No;No;No;No;No;Si;No;No;13.38302354;-88.6546586;58;0.00;Si;Si;No;Si;Si;Si;0.17688;4.56
2;Hombre;0.3;300.0;12.0;No;Si;No;No;No;Si;No;No;13.5228;-88.4319;580;0.00;Si;Si;No;Si;Si;Si;0.89848;4.475294
2;Mujer;0.5;400.0;4.0;Si;Si;No;Si;No;No;No;Si;13.296972;-88.552321;26;0.00;Si;Si;Si;No;No;Si;0.3432;2.39
2;Hombre;1;400.0;6.0;No;No;No;No;No;Si;No;No;13.5414;-88.1013;256;0.00;Si;Si;Si;Si;Si;Si;0.3828;3.789916
2;Hombre;2;1800.0;8.0;Si;Si;No;No;No;No;No;No;13.687671;-89.436964;920;0.00;Si;No;Si;Si;Si;No;4.26096;20.030168
2;Mujer;5;2000.0;3.0;No;Si;No;No;No;No;Si;No;13.605035;-89.302797;651;0.00;Si;No;Si;Si;Si;No;0.65648;2.37563
2;Mujer;0.35;400.0;6.0;Si;No;No;No;No;Si;No;No;13.584613;-88.572157;29;0.00;Si;Si;Si;Si;Si;Si;0.60104;3.289831
2;Hombre;2.1;1000.0;7.0;No;Si;No;No;No;No;No;No;13.81502667;-89.09967499;553;0.00;Si;Si;Si;Si;No;No;2.06712;5.099748
2;Mujer;0.3;300.0;5.0;No;No;No;No;No;Si;No;No;13.7840352;-88.099312;520;0.00;Si;Si;Si;No;Si;Si;0.1584;1.386555
2;Hombre;0.5;400.0;5.0;No;Si;No;No;No;No;No;No;13.7432511;-88.945829;709;0.00;Si;Si;Si;Si;Si;Si;0.35816;2.15
2;Mujer;0.4;125.0;14.0;No;Si;No;No;No;Si;No;No;13.5332934;-88.408855;509;0.00;Si;Si;Si;Si;Si;Si;0.44704;2.516133
2;Hombre;0.35;150.0;6.0;No;Si;No;No;No;Si;No;No;13.791061;-89.877045;477;0.00;Si;Si;Si;Si;Si;No;1.16864;4.096807
2;Hombre;0.06;60.0;6.0;No;No;No;No;No;Si;No;No;13.9001862;-88.112952;825;0.00;Si;Si;Si;No;Si;No;0;0.43
2;Mujer;1;400.0;8.0;No;No;No;No;No;Si;No;No;13.5876763;-88.452938;396;0.00;Si;Si;Si;No;Si;Si;0.11528;3.39
2;Hombre;0.7;250.0;7.0;No;No;No;No;Si;Si;No;No;13.7820707;-89.119029;610;0.00;Si;Si;Si;No;No;No;1.25664;2.825798
2;Hombre;3.06;2000.0;6.0;No;Si;No;No;No;Si;No;No;13.9117;-89.829;849;0.00;Si;Si;Si;Si;Si;No;12.67112;51.712942
2;Hombre;0.6;600.0;5.0;No;Si;No;No;No;Si;No;No;13.477103;-88.559569;812.713379;0.00;Si;No;Si;Si;Si;No;0.91696;3.38874
2;Hombre;2.19;1400.0;6.0;No;Si;No;No;No;Si;No;No;13.9081;-89.8261;882;0.00;Si;Si;Si;Si;Si;No;2.49392;12.425378
2;Hombre;0.4;350.0;6.0;No;Si;No;No;No;Si;No;No;13.9115;-89.8296;858;0.00;Si;Si;Si;Si;Si;No;0.48752;1.762773
2;Hombre;0.7;700.0;5.0;No;Si;No;No;No;No;No;No;13.9392;-89.7368;854;0.00;Si;Si;Si;Si;Si;No;1.144;4.04689
2;Hombre;0.7;400.0;5.0;No;Si;No;No;No;No;No;No;13.9206;-89.7431;1081;0.00;Si;Si;Si;Si;Si;No;0.88792;3.194622
2;Hombre;1.17;800.0;6.0;No;Si;No;No;No;No;No;No;13.9393;-89.7366;850;0.00;Si;Si;Si;Si;Si;No;0.96712;3.422017
2;Hombre;1.88;1600.0;6.0;No;Si;No;No;No;Si;No;No;13.952;-89.7535;792;0.00;Si;Si;Si;Si;Si;No;0.67144;2.346974
2;Hombre;0.45;400.0;6.0;No;Si;No;No;No;No;No;No;13.472511;-88.554775;844.755371;0.00;Si;Si;Si;Si;Si;No;1.07624;3.926723
2;Hombre;1.4;800.0;7.0;No;No;No;No;No;Si;No;No;13.477184;-88.557883;838.891113;0.00;Si;Si;Si;Si;Si;No;0.83248;2.842437
2;Hombre;1.92;1600.0;5.0;No;Si;No;No;No;Si;No;No;13.947;-89.7549;778;0.00;Si;Si;Si;Si;Si;No;0.84304;3.016218
2;Hombre;4.75;3200.0;5.0;No;Si;No;No;No;Si;No;No;13.474195;-88.562206;745.705078;0.00;Si;Si;Si;Si;Si;No;0.77;2.60857
2;Hombre;2.1;600.0;5.0;No;Si;No;No;No;No;No;No;13.480453;-88.5546;923.788818;0.00;Si;Si;Si;Si;Si;No;1.16336;4.077394
2;Mujer;0.35;275.0;4.0;No;Si;No;No;No;Si;No;No;13.7855;-89.8738;458;0.00;Si;Si;Si;Si;Si;No;0.9328;4.177227
2;Mujer;1.28;300.0;7.0;No;Si;No;No;No;Si;No;No;13.8022;-89.8831;624;0.00;Si;Si;Si;Si;Si;No;0.98472;3.414621
2;Hombre;0.92;100.0;7.0;No;Si;No;No;No;Si;No;No;13.8014;-89.8762;562;0.00;Si;Si;Si;Si;Si;No;0.33352;1.12773
2;Hombre;0.36;210.0;7.0;No;Si;No;No;No;No;No;No;13.792;-89.8628;586;0.00;Si;Si;Si;Si;Si;No;0.26224;0.93731
2;Hombre;1.31;800.0;5.0;No;Si;No;No;No;Si;No;No;13.7977;-89.8781;552;0.00;Si;Si;Si;Si;Si;No;1.91136;8.764874
2;Hombre;1.4;1200.0;7.0;No;No;No;No;Si;Si;No;No;13.9275;-89.8129;758;0.00;Si;Si;Si;Si;No;No;3.96088;16.412184
2;Hombre;0.13;100.0;5.0;No;Si;No;No;No;No;No;No;13.80113;-89.86276;624;0.00;Si;Si;Si;Si;Si;No;0.41624;1.523362
2;Hombre;1.58;1600.0;5.0;No;Si;No;No;No;No;No;No;13.8066;-89.8619;693;0.00;Si;Si;Si;Si;Si;No;1.03048;3.968319
2;Hombre;0.7;380.0;5.6;No;Si;No;No;No;Si;No;No;13.7894;-89.8481;576;11.80;Si;Si;Si;Si;Si;No;0.61512;2.250839
2;Mujer;1;600.0;7.0;No;Si;No;No;No;Si;No;No;13.8067;-89.8786;601;0.00;Si;Si;Si;Si;Si;No;0.55704;1.875544
2;Hombre;0.7;600.0;7.0;No;Si;No;No;No;No;No;No;13.814;-89.8703;768;0.00;Si;Si;Si;Si;Si;No;1.00408;3.715042
2;Mujer;1.31;1000.0;8.0;No;Si;No;No;No;Si;No;No;13.7827;-89.8502;631;0.00;Si;Si;Si;Si;Si;No;1.76792;7.535461
2;Hombre;3.12;2000.0;5.0;No;Si;No;No;No;Si;No;No;13.7999;-89.8777;545;0.00;Si;Si;Si;Si;Si;No;2.2792;12.033445
2;Hombre;1.4;1000.0;5.0;No;Si;No;No;No;Si;No;No;13.71254;-89.440208;537.973022;0.00;Si;Si;Si;Si;Si;No;1.05864;3.593949
2;Hombre;0.7;560.0;5.0;No;Si;No;No;No;Si;No;No;13.8214;-89.9454;635;0.00;No;Si;Si;Si;Si;No;0.43736;1.98462
2;Hombre;0.35;300.0;5.0;No;Si;No;No;No;Si;No;No;13.8211;-89.9452;629;0.00;Si;Si;Si;No;No;No;0.23848;1.108321
2;Hombre;2.1;1400.0;5.0;No;Si;No;No;No;Si;No;No;13.8192;-89.9463;616;0.00;Si;Si;Si;Si;No;No;0.46728;2.062268
2;Hombre;1.27;800.0;5.0;No;Si;No;No;No;Si;No;No;13.8215;-89.9481;660;0.00;Si;Si;Si;Si;No;No;0.55352;2.12605
2;Hombre;0.5;600.0;5.0;No;Si;No;No;No;Si;No;No;13.760142;-89.730071;469;0.00;Si;Si;Si;Si;No;No;0.72336;2.862775
2;Hombre;0.5;500.0;5.0;No;Si;No;No;No;Si;No;No;13.8138;-89.9584;459;0.00;Si;Si;Si;Si;No;No;0.4136;1.985545
2;Hombre;0.35;400.0;5.0;No;Si;No;No;No;Si;No;No;13.8094;-89.956;538;0.00;Si;Si;Si;Si;No;No;0.50688;2.088151
2;Hombre;0.28;300.0;5.0;No;Si;No;No;No;Si;No;No;13.8165;-89.9724;292;0.00;Si;Si;Si;Si;No;No;0.13816;0.599915
2;Hombre;0.4;400.0;5.0;No;Si;No;No;No;Si;No;No;13.747304;-89.727526;416.87793;0.00;Si;Si;Si;Si;No;No;0.11528;0.468656
2;Hombre;0.35;150.0;5.0;No;Si;No;No;No;Si;No;No;13.8124;-89.9586;458;0.00;Si;Si;No;Si;No;No;0.37576;1.882941
2;Hombre;0.66;500.0;5.0;No;Si;No;No;No;Si;No;No;13.747552;-89.727462;408.569824;0.00;Si;Si;Si;Si;No;No;0.68112;3.19
2;Hombre;0.46;400.0;5.0;No;Si;No;No;No;Si;No;No;13.813;-89.9569;522;0.00;Si;Si;No;Si;No;No;0.44968;1.999413
2;Mujer;0.5;300.0;5.0;No;Si;No;No;No;No;No;No;13.8088;-89.7984;948;0.00;Si;Si;Si;Si;No;No;0.58872;2.884034
2;Hombre;0.35;350.0;8.0;No;Si;No;No;No;No;No;No;13.8113;-89.7988;978;0.00;Si;Si;Si;Si;No;No;0.68728;2.921008
2;Hombre;1.66;1000.0;5.0;No;Si;No;No;No;No;No;No;13.8137;-89.8001;1012;0.00;Si;Si;Si;Si;Si;No;3.18032;12.544621
2;Hombre;0.69;400.0;5.0;No;Si;No;No;No;No;No;No;13.8136;-89.7979;1015;0.00;Si;Si;Si;No;No;No;0.61688;2.628908
2;Mujer;0.65;400.0;5.0;No;Si;No;No;No;No;No;No;13.8154;-89.7979;1030;0.00;Si;Si;Si;Si;No;No;0.75416;3.238991
2;Mujer;0.44;288.0;8.0;No;Si;No;No;No;No;No;No;13.8138;-89.7988;1018;0.00;Si;Si;No;Si;No;No;0.57376;2.420003
2;Hombre;0.49;300.0;5.0;No;Si;No;No;No;No;No;No;13.8123;-89.8;983;0.00;Si;Si;No;Si;Si;No;0.53328;2.296135
2;Hombre;1.26;1000.0;7.0;No;No;No;No;No;Si;No;No;14.0077;-89.6999;687;100.00;Si;Si;Si;Si;Si;No;2.2396;9.81958
2;Mujer;2.12;1600.0;7.0;No;No;No;No;No;Si;No;No;14.0125;-89.7003;676;0.00;Si;Si;Si;Si;Si;No;2.09352;10.846555
2;Hombre;5;4600.0;4.0;No;Si;No;No;No;No;Si;No;13.8993;-89.5712;1064;0.00;Si;Si;Si;Si;Si;No;4.6288;23.056554
2;Hombre;5.03;3600.0;4.5;No;No;No;No;Si;Si;No;No;13.7293;-89.5007;640;0.00;Si;Si;Si;Si;No;No;3.27888;8.204706
2;Mujer;0.35;250.0;5.0;Si;Si;No;No;No;Si;No;No;13.7704;-89.4749;494;0.00;Si;Si;Si;Si;No;No;0.41008;1.065799
2;Hombre;0.5;450.0;8.0;No;Si;No;No;No;Si;No;No;13.7469;-89.6111;555;0.00;Si;Si;Si;Si;No;No;4.13512;10.654287
2;Hombre;2.1;1550.0;4.2;No;Si;No;No;No;Si;No;No;13.7437;-89.525;600;41.90;Si;Si;Si;Si;No;No;1.70456;4.284454
2;Hombre;2.1;1350.0;7.4;Si;Si;No;No;No;No;No;No;13.7411;-89.669;399;29.60;Si;Si;Si;Si;No;No;14.67136;35.616891
2;Hombre;1;925.0;7.0;No;Si;No;No;No;No;Si;No;13.7758;-89.6569;600;0.00;Si;Si;Si;Si;No;Si;8.07928;18.253529
2;Hombre;0.7;800.0;5.0;No;No;No;No;No;Si;No;No;13.6967;-89.5371;700;0.00;Si;Si;Si;Si;No;No;0.9856;2.496722
2;Hombre;1.5;1300.0;5.0;No;No;No;No;No;Si;No;No;13.6759;-89.5517;590;0.00;Si;Si;Si;Si;No;No;0.9504;2.416302
2;Hombre;3.5;3100.0;3.0;No;No;No;No;No;Si;No;No;13.6795;-89.5505;588;0.00;Si;Si;Si;Si;No;Si;6.7672;11.652606
2;Hombre;0.35;400.0;5.0;No;No;No;No;No;Si;No;No;13.6913;-89.5295;726;0.00;Si;Si;Si;Si;No;No;0.58872;1.511344
2;Hombre;4.82;1800.0;4.0;No;No;No;No;No;Si;No;No;13.6861;-89.5247;791;0.00;Si;Si;Si;Si;No;No;1.75296;4.406471
2;Hombre;0.35;350.0;5.0;No;No;No;No;No;Si;No;No;13.6815;-89.5367;663;0.00;Si;Si;Si;Si;No;No;0.57376;1.066722
2;Hombre;0.35;275.0;5.0;No;No;No;No;No;Si;No;No;13.6664;-89.5624;646;0.00;Si;Si;Si;Si;No;No;0.39952;0.695125
2;Hombre;4.2;2700.0;7.0;No;Si;No;No;No;No;No;No;13.7976;-89.7758;709;0.00;Si;Si;Si;Si;No;No;29.1368;59.193866
2;Hombre;2.26;1575.0;7.0;No;No;No;No;Si;Si;No;No;13.7856;-89.7664;711;0.00;Si;Si;Si;Si;No;No;9.25408;23.191513
2;Hombre;1.71;1597.0;7.0;No;No;No;No;Si;Si;No;No;13.7752;-89.7682;644;0.00;Si;Si;No;Si;No;No;14.61592;36.817648
2;Hombre;2.27;1462.0;7.0;No;Si;No;No;No;Si;No;No;13.7755;-89.7711;650;0.00;Si;Si;Si;Si;No;No;11.96448;29.804455
2;Hombre;0.7;625.0;6.0;No;Si;No;No;No;No;No;No;13.7993;-89.782;759;0.00;Si;Si;Si;Si;No;No;4.84968;12.10647
2;Hombre;1.4;800.0;6.1;No;Si;No;No;No;No;Si;No;13.46779;-88.545317;923;43.80;Si;Si;Si;No;Si;Si;0.21912;6.43
2;Hombre;2.5;2000.0;5.0;No;No;No;No;Si;Si;No;No;13.75422;-88.209925;1025.59863;0.00;Si;Si;Si;Si;Si;Si;2.05832;18.568
2;Mujer;1.5;780.0;5.0;No;Si;No;No;No;No;Si;No;13.429705;-88.562684;339.802673;48.70;Si;Si;Si;No;Si;Si;0.154;5.04
2;Mujer;0.7;750.0;5.0;No;No;Si;No;No;Si;No;No;13.635396;-89.861346;2.651794;0.00;No;Si;Si;Si;No;No;1.75648;7.668571
2;Mujer;0.7;400.0;4.0;No;No;No;No;Si;Si;No;No;13.742267;-88.215063;971;0.00;Si;Si;Si;Si;Si;Si;0.30976;3.168
2;Mujer;0.5;300.0;5.0;No;No;Si;No;No;Si;Si;No;13.656;-88.693;378;0.00;Si;Si;Si;Si;Si;Si;0.21648;2.2
2;Hombre;1.05;320.0;4.9;No;Si;No;No;No;No;No;No;13.589253;-88.953141;447;37.50;Si;Si;Si;Si;Si;Si;0.286;3.33
2;Hombre;0.7;85.0;4.6;No;Si;No;No;No;No;No;No;13.594306;-88.966777;352.835327;41.20;Si;Si;Si;Si;Si;No;0.31504;3.33
2;Hombre;2.1;1200.0;6.3;No;Si;No;No;No;No;Si;No;13.50385;-88.519525;978;25.00;Si;Si;Si;Si;Si;No;0.1936;8.86
2;Mujer;0.35;200.0;6.0;No;Si;No;No;No;Si;No;No;13.786291;-89.832472;627.541992;0.00;No;Si;No;Si;Si;No;0.30976;1.355126
2;Hombre;1.05;500.0;6.6;No;Si;No;No;No;No;No;No;13.609161;-88.915679;718;20.00;Si;Si;Si;Si;Si;Si;0.22088;3.49
2;Mujer;0.45;300.0;4.0;No;No;Si;No;No;Si;No;No;13.727181;-88.144726;632.787759;0.00;Si;Si;Si;Si;Si;Si;0.24288;2.288
2;Hombre;0.2;200.0;6.0;No;No;No;No;No;Si;No;No;13.437036;-88.682399;34.338257;0.00;Si;Si;Si;No;No;No;0.3608;2.24
2;Mujer;2.8;2000.0;4.0;No;No;No;No;No;Si;No;No;13.423105;-88.642712;140.851196;75.00;Si;Si;Si;No;Si;Si;0.31856;11.86
2;Mujer;2.25;2500.0;4.9;No;No;No;No;Si;Si;No;No;13.78356;-88.266516;863.904785;8.00;Si;Si;Si;Si;Si;Si;1.41064;10.457899
2;Hombre;0.09;100.0;5.0;No;Si;No;No;No;No;Si;No;13.431652;-88.227812;363.639282;0.00;Si;Si;Si;Si;Si;Si;0.15752;1.738
2;Hombre;1;1080.0;6.0;Si;No;No;No;No;Si;No;No;13.77131;-90.094228;3.672699;0.00;Si;Si;No;Si;Si;No;1.01904;4.521092
2;Mujer;0.3;250.0;4.0;No;Si;No;No;No;No;No;No;13.48462;-88.391658;680.858416;0.00;Si;Si;Si;No;Si;No;0.32736;2
2;Hombre;0.49;125.0;4.0;Si;No;No;No;No;No;No;No;13.3822;-89.0621;14;0.00;Si;Si;Si;Si;Si;Si;0.11704;0.97
2;Mujer;0.3;300.0;4.0;No;Si;No;No;No;No;No;No;13.478166;-88.376128;671.532488;0.00;Si;Si;Si;No;Si;Si;0.1276;0.92
2;Mujer;0.5;250.0;4.6;No;Si;No;No;No;Si;Si;No;13.3944;-88.4973;292.261;20.00;Si;Si;Si;Si;Si;No;0.12672;2
2;Hombre;0.42;350.0;5.8;No;Si;No;No;No;No;No;No;13.483074;-88.402101;811.579346;11.40;Si;Si;Si;Si;Si;Si;0.49896;3.06
2;Mujer;0.45;280.0;5.4;No;Si;No;No;No;No;No;No;13.600215;-88.958562;470.024597;32.10;Si;Si;Si;Si;Si;Si;0.28688;3.28
2;Hombre;1;1000.0;4.0;No;No;No;No;No;Si;No;No;13.82956;-89.44716;568.3;0.00;Si;No;No;Si;Si;No;0.93104;4.587646
2;Hombre;0.85;536.0;5.0;No;No;No;No;No;Si;No;No;13.557254;-89.467314;492.89978;0.00;Si;Si;Si;Si;Si;No;0.95568;3.768655
2;Mujer;0.35;300.0;6.0;No;No;No;No;No;No;No;No;13.821042;-89.683287;846.699463;0.00;Si;No;No;Si;Si;No;0.26224;1.175798
2;Hombre;1;700.0;4.0;Si;No;No;No;No;Si;No;No;13.82338;-89.45343;533;100.00;Si;No;No;Si;Si;No;1.20208;5.047982
2;Hombre;0.35;350.0;5.0;No;Si;No;No;No;Si;No;No;13.510648;-88.330879;716.339355;8.60;Si;No;No;Si;Si;Si;0.17952;0.897563
2;Hombre;0.7;360.0;5.6;No;Si;No;No;No;No;No;No;13.489654;-88.881726;132.518372;44.40;Si;Si;Si;Si;Si;Si;0.7788;6.1
2;Mujer;0.35;300.0;6.0;No;No;No;No;No;No;No;No;13.820523;-89.685007;862.928223;0.00;Si;No;Si;Si;Si;No;0.27192;1.168404
2;Hombre;1.2;1000.0;5.0;No;Si;No;No;No;No;Si;No;13.489283;-88.40789;757.248779;10.00;Si;Si;Si;Si;Si;Si;1.06304;5.468571
2;Hombre;0.99;1000.0;6.0;No;Si;No;No;No;No;Si;No;13.768624;-89.684552;529.891235;0.00;Si;Si;Si;Si;No;No;3.60184;8.85916
2;Hombre;0.35;300.0;5.0;No;Si;No;No;No;Si;No;No;13.5996;-88.7566;379.122;0.00;Si;Si;Si;Si;Si;Si;0.3388;2.15
2;Hombre;2.1;1800.0;4.2;No;Si;No;No;No;Si;No;No;13.622105;-88.773509;417.611389;72.20;Si;Si;Si;Si;Si;Si;1.44936;8.57
2;Mujer;0.69;700.0;5.0;No;Si;No;No;No;Si;No;No;13.77869;-89.764573;613.472412;0.00;Si;Si;Si;Si;No;No;1.05864;2.683446
2;Mujer;1.4;900.0;4.0;Si;No;No;Si;No;No;No;Si;13.362228;-88.770385;-12.910645;100.00;Si;Si;Si;Si;Si;Si;1.42736;10.2
2;Hombre;0.4;300.0;4.0;No;Si;No;No;No;No;Si;No;13.4813;-88.391;685.366;0.00;Si;Si;No;Si;Si;Si;0.3388;2.07
2;Hombre;0.4;400.0;4.0;Si;No;Si;No;No;Si;No;No;13.623118;-89.750801;90.252502;0.00;Si;Si;Si;Si;No;Si;2.56872;6.432689
