No.;Sexo productor;Área (Ha);Patron_Arboles_1;Patron_Edad_1;Patron_Arboles_2;Patron_Edad_2;Patron_Arboles_3;Patron_Edad_3;Patron_Arboles_4;Patron_Edad_4;Injerto_Arboles_1;Injerto_Edad_1;Injerto_Arboles_2;Injerto_Edad_2;Injerto_Arboles_3;Injerto_Edad_3;Injerto_Arboles_4;Injerto_Edad_4;Edad promedio plantas patron;Edad promedio plantas injerto;Edad promedio plantas;Densidad (plantas/Ha);Aluviales;Andisoles;Grumosoles;Halomorficos;Latosoles_arcillosos_acidos;Latosoles_arcillo_rojizos;Litosoles;Regosoles;Latitud;Longitud;Altura;Porcentaje injertación;Aplica poda;Maneja sombra;Fertilización orgánica;Fertilización química;Presencia plagas y enfermedades;recibe AT;Perdidas (qq);Produccion efectiva (qq)
456;Mujer;0.35;200;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;571.42857142857144;0;1;0;0;0;1;1;0;13.2339;-88.293899999999994;336;0;Si;Si;Si;Si;Si;No;5.6320000000000002E-2;0.78
457;Hombre;0.25;125;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;500;0;1;0;0;0;1;0;0;13.774106;-89.814114000000004;503.78961199999998;0;Si;No;Si;Si;Si;No;8.8000000000000005E-3;5.8959999999999999E-2
458;Mujer;0.65;160;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;246.15384615384613;0;1;0;0;0;0;0;0;13.597799999999999;-88.922700000000006;692;0;NA;NA;NA;NA;NA;No;0.19888;1.72
459;Hombre;3.72;2070;5;NA;NA;NA;NA;NA;NA;1941;5;NA;NA;NA;NA;NA;NA;5;5;5;1078.2258064516129;0;1;0;0;0;0;1;0;13.760434999999999;-89.597104999999999;625;48.391922213911741;Si;Si;Si;Si;No;No;0.15135999999999999;0.41976000000000002
460;Hombre;0.7;625;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;892.85714285714289;0;1;0;0;0;0;1;0;13.479195000000001;-88.561250000000001;806.85107400000004;0;Si;Si;Si;Si;Si;Si;0.29215999999999998;1.4939199999999999
461;Mujer;0.7;320;4;NA;NA;NA;NA;NA;NA;80;4;NA;NA;NA;NA;NA;NA;4;4;4;571.42857142857144;0;1;0;0;0;0;0;0;13.533234;-88.944114999999996;141.02172899999999;20;Si;Si;Si;Si;Si;Si;7.392E-2;0.39
462;Hombre;0.7;400;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;571.42857142857144;0;1;0;0;0;1;0;0;13.397598;-88.539828999999997;237.990723;0;NA;NA;NA;NA;NA;Si;8.1839999999999996E-2;1.68
463;Mujer;0.35;100;6;NA;NA;NA;NA;NA;NA;100;4;NA;NA;NA;NA;NA;NA;6;4;5;571.42857142857144;0;1;0;0;0;0;0;0;13.602224;-88.953306999999995;531.00720200000001;50;Si;Si;Si;Si;Si;Si;0.13023999999999999;1.34
464;Mujer;0.45;400;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;888.88888888888891;0;0;1;0;0;1;0;0;13.722201999999999;-88.228994999999998;981.44799899999998;0;Si;Si;Si;Si;Si;Si;0.22352;0.94599999999999995
465;Hombre;1.4;700;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;500.00000000000006;0;1;0;0;0;1;0;0;13.515886;-88.446471000000003;638.58337100000006;0;Si;Si;No;No;Si;Si;1.2627999999999999;6.85
466;Hombre;1;100;7;NA;NA;NA;NA;NA;NA;500;4;NA;NA;NA;NA;NA;NA;7;4;4.5;600;0;1;0;0;0;1;0;0;13.528922;-88.445808999999997;562.01733400000001;83.333333333333329;Si;Si;Si;No;Si;No;0.14784;2.3199999999999998
467;Mujer;0.7;600;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;857.14285714285722;0;1;0;0;0;0;0;0;13.805852;-89.732343999999998;675;0;Si;No;Si;Si;Si;No;0.69343999999999995;5.0519999999999996
468;Hombre;0.4;150;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;375;0;0;0;0;1;1;0;0;13.759592;-88.177396000000002;820;0;Si;Si;Si;Si;Si;Si;5.9839999999999997E-2;0.44
469;Hombre;4;NA;NA;NA;NA;NA;NA;NA;NA;740;4;1087;5;NA;NA;NA;NA;NA;4.5949644226000004;4.5949644226000004;456.75;1;0;0;1;0;0;0;1;13.739763;-90.081806999999998;6.8644100000000003;100;No;Si;Si;No;No;No;2.1313599999999999;11.60984
470;Hombre;1.4;NA;NA;NA;NA;NA;NA;NA;NA;1100;4;NA;NA;NA;NA;NA;NA;NA;4;4;785.71428571428578;1;0;0;1;0;0;0;1;13.341570000000001;-88.729789999999994;24;100;Si;Si;Si;Si;Si;Si;1.0691999999999999;8.35
471;Hombre;0.09;70;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;777.77777777777783;0;1;0;0;0;0;0;0;13.512574000000001;-88.434313000000003;673.15136700000005;0;Si;Si;No;Si;Si;Si;0.67056000000000004;3.55
472;Hombre;1;950;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;950;0;1;1;0;0;1;0;0;13.6363;-88.778999999999996;349.548;0;NA;NA;NA;NA;NA;No;0.65383999999999998;4.47
473;Mujer;1.58;NA;NA;NA;NA;NA;NA;NA;NA;1125;5;NA;NA;NA;NA;NA;NA;NA;5;5;712.02531645569616;1;0;0;0;0;1;0;0;13.844842999999999;-89.376431999999994;439.51855499999999;100;Si;No;No;Si;Si;Si;0.99;4.87432
474;Hombre;2.8;1800;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;642.85714285714289;0;1;0;0;0;1;1;0;13.414661000000001;-88.505630999999994;379;0;Si;Si;Si;Si;Si;Si;0.19008;8.83
475;Hombre;0.49;500;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1020.4081632653061;0;1;0;0;0;0;0;0;13.439871999999999;-88.301278999999994;818.55493999999999;0;Si;Si;Si;Si;No;Si;4.224E-2;0.22
476;Hombre;0.4;350;6;NA;NA;NA;NA;NA;NA;50;4;NA;NA;NA;NA;NA;NA;6;4;5.75;1000;0;1;0;0;0;1;0;0;13.559301;-88.390321999999998;371.60766599999999;12.5;Si;Si;Si;Si;Si;Si;0.56320000000000003;3.3
477;Hombre;4.2;2000;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;476.19047619047615;0;1;0;0;0;1;0;0;13.455366;-88.559089;620.97827099999995;0;No;Si;Si;Si;Si;No;0.24376;4.82
478;Hombre;1.7;1700;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1000;1;1;0;0;0;1;0;0;13.702324000000001;-89.710527999999996;213.50988799999999;0;Si;Si;Si;Si;Si;No;1.3930400000000001;6.8604799999999999
479;Mujer;0.21;200;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;952.38095238095241;0;1;0;0;0;1;0;0;13.525728000000001;-88.447384;588.46349799999996;0;Si;Si;No;Si;Si;Si;0.28599999999999998;1.72
480;Hombre;0.18;20;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;111.11111111111111;0;0;0;0;0;1;0;0;13.830761000000001;-88.160458000000006;375.886414;0;Si;Si;Si;No;Si;Si;4.5760000000000002E-2;0.2
481;Hombre;0.18;200;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1111.1111111111111;0;0;0;0;1;1;0;0;13.819345;-88.258619999999993;771.82360800000004;0;No;No;Si;Si;Si;Si;5.4559999999999997E-2;0.22
482;Hombre;0.24;NA;NA;NA;NA;NA;NA;NA;NA;150;3;NA;NA;NA;NA;NA;NA;NA;3;3;625;0;1;0;0;0;0;0;0;13.420418;-88.394844000000006;315.76721199999997;100;Si;Si;Si;Si;Si;Si;0.42592000000000002;2.52
483;Mujer;0.32;243;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;759.375;0;0;1;0;0;1;0;0;13.709652;-89.843464999999995;208.101562;0;No;Si;Si;No;Si;No;0.13991999999999999;0.71719999999999995
484;Hombre;1.4;NA;NA;NA;NA;NA;NA;NA;NA;1000;5;NA;NA;NA;NA;NA;NA;NA;5;5;714.28571428571433;1;0;0;0;0;1;0;0;13.597725000000001;-88.605011000000005;16.472228999999999;100;Si;Si;Si;Si;Si;Si;0.69872000000000001;4.76
485;Hombre;0.76;230;4;288;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.1119691119999997;NA;5.1119691119999997;681.57894736842104;0;0;0;0;0;1;0;0;13.773555;-89.940089999999998;331.27673299999998;0;Si;Si;Si;Si;No;No;0.17599999999999999;1.0032000000000001
486;Hombre;0.38;281;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;739.47368421052636;0;1;0;0;0;1;0;0;13.808194;-90.013149999999996;700;0;No;Si;Si;Si;Si;No;0.18920000000000001;0.99880000000000002
487;Hombre;4.03;1300;3;1500;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.5357142858000001;NA;3.5357142858000001;694.78908188585604;0;1;0;0;0;1;0;0;13.825891;-89.853549999999998;955.31494099999998;0;Si;Si;Si;Si;Si;No;0.72775999999999996;5.1764000000000001
488;Hombre;0.7;562;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;802.85714285714289;0;1;0;0;0;0;0;0;13.750092;-89.723864000000006;360.43908699999997;0;Si;Si;Si;Si;Si;No;0.29743999999999998;1.47224
489;Hombre;0.56999999999999995;510;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;894.73684210526324;1;0;0;0;0;1;1;0;13.654828999999999;-89.708063999999993;140.65020799999999;0;Si;Si;Si;Si;Si;No;3.0043199999999999;4.7748799999999996
490;Hombre;0.79;729;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;922.78481012658222;0;0;1;0;0;1;0;0;13.631183;-89.865572;12;0;No;Si;Si;Si;Si;No;0.24551999999999999;1.7339199999999999
491;Hombre;5;2800;6;NA;NA;NA;NA;NA;NA;2200;5;NA;NA;NA;NA;NA;NA;6;5;5.56;1000;1;0;0;0;0;1;1;0;13.709581999999999;-89.662991000000005;465;44;Si;Si;Si;Si;No;Si;2.9348000000000001;12.31
492;Hombre;3.51;2446;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;696.86609686609688;0;1;0;0;0;0;1;0;13.760388000000001;-89.680537000000001;473.77685500000001;0;Si;No;Si;Si;No;No;3.5499200000000002;11.474320000000001
493;Hombre;0.22;250;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1136.3636363636363;0;0;0;0;0;1;0;0;13.866189;-88.152657000000005;384;0;Si;Si;Si;No;Si;Si;0.15487999999999999;0.41399999999999998
494;Hombre;4.2;1800;5;1000;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.3571428572000004;NA;5.3571428572000004;666.66666666666663;0;1;0;0;0;0;0;0;13.692394;-89.469937999999999;745;0;Si;No;No;Si;Si;Si;1.47312;7.1315200000000001
495;Hombre;1.8;2000;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1111.1111111111111;0;0;0;0;0;1;0;0;13.939830000000001;-88.181137000000007;774;0;Si;Si;Si;No;Si;No;2.2536800000000001;14.696
496;Hombre;1.01;NA;NA;NA;NA;NA;NA;NA;NA;400;3;420;4;380;5;NA;NA;NA;3.9833333333000001;3.9833333333000001;1188.1188118811881;0;0;0;0;0;1;0;0;13.51787;-88.209710999999999;158;100;Si;Si;Si;Si;Si;Si;1.71776;9.4499999999999993
497;Hombre;0.7;NA;NA;NA;NA;NA;NA;NA;NA;383;5;NA;NA;NA;NA;NA;NA;NA;5;5;547.14285714285722;0;1;0;0;0;1;0;0;13.913764;-89.818642999999994;700;100;Si;Si;Si;Si;Si;No;3.696E-2;0.31680000000000003
498;Hombre;5.6;1100;6;1650;7;NA;NA;NA;NA;300;3;150;5;NA;NA;NA;NA;6.6;3.6666666666999999;6.1875;571.42857142857144;0;1;0;0;0;1;0;0;13.505293;-88.554866000000004;812;14.0625;Si;No;Si;No;Si;Si;0.18744;8.4499999999999993
499;Mujer;0.35;350;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1000.0000000000001;0;1;0;0;0;1;0;0;13.75924;-89.773880000000005;489;0;Si;Si;Si;Si;Si;No;0.12759999999999999;0.85360000000000003
500;Mujer;0.7;420;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;600;0;1;0;0;0;0;1;0;13.460684000000001;-88.536208999999999;100;0;Si;Si;Si;Si;Si;Si;7.6560000000000003E-2;1.74
501;Hombre;2.2000000000000002;1950;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;3;886.36363636363626;0;1;0;0;0;0;1;0;13.477466;-88.563325000000006;759.19885299999999;0;Si;Si;Si;Si;No;Si;0.34760000000000002;1.7960799999999999
502;Hombre;0.43;360;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;837.20930232558146;0;1;0;0;0;0;0;0;13.471223;-88.369011999999998;737.94604500000003;0;Si;Si;Si;No;Si;Si;0.34936;2.15
503;Mujer;0.25;256;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1024;1;0;0;0;0;1;1;0;13.651876;-89.756647000000001;115;0;Si;Si;Si;Si;Si;No;0.64856000000000003;3.6792799999999999
504;Hombre;30.77;8175;6;NA;NA;NA;NA;NA;NA;12000;1;5825;4;NA;NA;NA;NA;6;1.9803646563999999;3.2442307692000001;844.97887552811176;1;0;0;0;0;1;0;0;13.554807;-88.620481999999996;41.938538000000001;68.557692307692307;Si;Si;Si;Si;Si;Si;4.4176000000000002;22.234079999999999
505;Hombre;0.7;NA;NA;NA;NA;NA;NA;NA;NA;600;4;NA;NA;NA;NA;NA;NA;NA;4;4;857.14285714285722;0;0;0;0;0;1;0;0;13.794;-88.277299999999997;804.04;100;Si;Si;Si;Si;Si;Si;1.4079999999999999;7.05
506;Hombre;0.3;300;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1000;0;1;0;0;0;0;0;0;13.487173;-88.380892000000003;654.95507799999996;0;Si;Si;Si;Si;Si;Si;0.21560000000000001;1.1499999999999999
507;Hombre;8;NA;NA;NA;NA;NA;NA;NA;NA;8000;3;NA;NA;NA;NA;NA;NA;NA;3;3;1000;0;0;0;0;1;1;0;0;13.637572;-89.382178999999994;1099.1276499999999;100;Si;Si;Si;Si;Si;No;0.70399999999999996;0.77
508;Hombre;4;1500;3;512;4;2240;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.1740357478999996;NA;4.1740357478999996;1063;0;0;0;0;0;1;0;0;13.748683;-89.870147000000003;330.32415800000001;0;No;Si;Si;Si;No;No;0.23760000000000001;1.54528
509;Hombre;0.7;200;6;NA;NA;NA;NA;NA;NA;200;3;NA;NA;NA;NA;NA;NA;6;3;4.5;571.42857142857144;0;1;0;0;0;0;0;0;13.502399;-88.437815999999998;787;50;Si;Si;Si;Si;Si;Si;5.8959999999999999E-2;1.55
510;Hombre;0.84;700;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;833.33333333333337;0;1;0;0;0;0;1;0;13.51172;-89.356120000000004;1118;0;Si;Si;Si;Si;Si;No;0.11616;0.33439999999999998
511;Hombre;1.4;810;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;578.57142857142856;0;1;0;0;0;1;1;0;13.387774;-88.493478999999994;287.28185999999999;0;NA;NA;NA;NA;NA;No;7.4800000000000005E-2;2.04
512;Hombre;0.2;50;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;250;0;0;0;0;0;1;0;0;13.371600000000001;-88.575199999999995;375.22;0;NA;NA;NA;NA;NA;No;6.2480000000000001E-2;0.64
513;Hombre;1.5;1000;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;666.66666666666663;0;1;0;0;0;0;1;0;13.584300000000001;-88.875;909.43600000000004;0;NA;NA;NA;NA;NA;No;0.60016000000000003;4.2300000000000004
514;Hombre;0.7;570;5;NA;NA;NA;NA;NA;NA;30;4;NA;NA;NA;NA;NA;NA;5;4;4.95;857.14285714285722;0;1;0;0;0;1;0;0;13.523764;-88.431589000000002;575.38622999999995;5;Si;Si;No;Si;Si;Si;0.9284;5.15
515;Hombre;0.21;250;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1190.4761904761906;0;1;0;0;0;0;1;0;13.490583000000001;-88.408683999999994;718.49865699999998;0;Si;Si;No;No;Si;Si;0.4884;2.7
516;Hombre;0.96;800;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;833.33333333333337;0;1;0;0;0;0;1;0;13.882070000000001;-89.565653800000007;979;0;Si;No;Si;Si;Si;No;0.19272;0.55088000000000004
517;Hombre;5;3450;5;NA;NA;NA;NA;NA;NA;150;3;NA;NA;NA;NA;NA;NA;5;3;4.9166666667000003;720;0;0;0;0;1;1;0;0;13.756335999999999;-88.213509000000002;1142;4.166666666666667;Si;Si;Si;Si;Si;Si;1.9914400000000001;11.55
518;Hombre;1.43;800;5;NA;NA;NA;NA;NA;NA;200;4;NA;NA;NA;NA;NA;NA;5;4;4.8;699.30069930069931;0;0;0;0;1;1;0;0;13.260368;-88.250339999999994;650.65649399999995;20;Si;Si;Si;Si;Si;Si;1.1492800000000001;5.17
519;Hombre;0.52;50;4;375;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.7647058824000004;NA;5.7647058824000004;817.30769230769226;0;1;0;0;0;1;1;0;13.341900000000001;-88.402000000000001;77.204599999999999;0;Si;No;Si;Si;Si;Si;0.12672;1.95
520;Mujer;0.48;304;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;633.33333333333337;0;1;0;0;0;1;0;0;13.617013;-89.354701000000006;879.85864300000003;0;Si;Si;Si;Si;Si;No;0.71279999999999999;1.1748000000000001
521;Hombre;0.49;345;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;704.08163265306121;1;0;1;0;0;1;0;0;13.623106999999999;-89.750778999999994;90.738281000000001;0;Si;Si;Si;Si;Si;No;0.78495999999999999;4.3067200000000003
522;Hombre;2.1;1300;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;619.04761904761904;0;1;0;0;0;0;1;0;13.600173;-88.876347999999993;963.37231399999996;0;No;Si;Si;Si;Si;No;0.60631999999999997;3.96
523;Hombre;0.09;50;4;NA;NA;NA;NA;NA;NA;50;4;NA;NA;NA;NA;NA;NA;4;4;4;1111.1111111111111;0;1;0;0;0;0;1;0;13.408823;-88.209918999999999;141.72583;50;Si;Si;Si;Si;Si;Si;9.5039999999999999E-2;0.48
524;Hombre;9.8000000000000007;600;5;NA;NA;NA;NA;NA;NA;1500;5;NA;NA;NA;NA;NA;NA;5;5;5;214.28571428571428;1;0;0;0;0;0;0;0;13.724664000000001;-89.675560000000004;357;71.428571428571431;Si;Si;Si;No;No;Si;6.6800800000000002;27.33
525;Hombre;0.45;400;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;888.88888888888891;0;0;1;0;0;1;0;0;13.722441;-88.228652999999994;945.35034299999995;0;Si;Si;Si;Si;Si;Si;0.76471999999999996;2.8159999999999998
526;Hombre;0.7;600;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;857.14285714285722;0;1;0;0;0;1;0;0;13.518255999999999;-88.378568999999999;455.69574;0;Si;Si;No;Si;Si;Si;0.6512;3.55
527;Hombre;1.75;1635;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;3;934.28571428571433;0;0;1;0;0;0;0;0;13.592302999999999;-89.460571999999999;560;0;Si;Si;Si;Si;Si;No;3.85528;14.32816
528;Hombre;1.79;973;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;543.57541899441344;0;1;0;0;0;1;0;0;13.679755;-89.539561000000006;570.17956500000003;0;Si;No;Si;No;Si;No;0.18744;0.81135999999999997
529;Hombre;4;4300;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;1075;0;0;0;0;1;1;0;0;13.477734;-89.193185999999997;28.170532000000001;0;Si;Si;Si;Si;Si;No;0.22439999999999999;0.60719999999999996
530;Hombre;2.54;760;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;299.21259842519686;0;0;1;0;0;1;0;0;13.709726;-89.844791000000001;180.11206100000001;0;No;Si;Si;Si;No;No;0.26928000000000002;1.32
531;Hombre;0.5;105;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;210;0;1;0;0;0;0;0;0;13.4605;-88.553299999999993;731.29499999999996;0;NA;NA;NA;NA;NA;No;0.10471999999999999;0.97
532;Mujer;0.25;100;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;400;0;0;1;0;0;1;0;0;13.742342000000001;-88.158681000000001;847.91813000000002;0;Si;No;Si;Si;Si;Si;5.5440000000000003E-2;0.26400000000000001
533;Mujer;0.34;343;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1008.8235294117646;0;1;0;0;0;0;0;0;13.787449000000001;-89.707633000000001;592.32751499999995;0;Si;Si;Si;Si;Si;No;0.10471999999999999;0.94408000000000003
534;Hombre;0.45;500;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;6;1111.1111111111111;0;0;0;0;1;1;0;0;13.791181;-88.144386999999995;865;0;Si;Si;Si;No;Si;Si;0.96975999999999996;4.3440000000000003
535;Hombre;2.8;500;5;700;6;NA;NA;NA;NA;300;3;NA;NA;NA;NA;NA;NA;5.5833333332999997;3;5.0666666666999998;535.71428571428578;0;1;0;0;0;0;0;0;13.612313;-88.924133999999995;663;20;No;No;Si;No;Si;Si;0.22792000000000001;1.35
536;Hombre;3.84;1536;4;2000;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.5656108596999996;NA;4.5656108596999996;920.83333333333337;0;1;0;0;0;0;0;0;13.794843;-89.810734999999994;681.23510699999997;0;Si;No;Si;Si;Si;No;0.34320000000000001;1.5733600000000001
537;Mujer;0.35;300;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;857.14285714285722;0;1;0;0;0;0;0;0;13.771546000000001;-89.711713000000003;500;0;Si;No;Si;No;Si;No;5.3679999999999999E-2;0.4884
538;Hombre;1.49;1175;4;200;5;NA;NA;NA;NA;25;3;NA;NA;NA;NA;NA;NA;4.1454545454999998;3;4.125;939.59731543624162;0;1;0;0;0;1;0;0;13.629099999999999;-88.357900000000001;254.68899999999999;1.7857142857142858;Si;Si;No;Si;Si;Si;0.50160000000000005;2.8
539;Hombre;0.35;350;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1000.0000000000001;0;0;0;0;1;1;0;0;13.451801;-88.361889000000005;644.25929499999995;0;Si;Si;Si;Si;Si;Si;0.78759999999999997;3.9
540;Hombre;0.77;777;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1009.0909090909091;0;1;0;0;0;0;1;0;13.480453000000001;-88.554599999999994;923.78881799999999;0;Si;Si;Si;Si;No;Si;0.48927999999999999;2.5810399999999998
541;Hombre;1.75;1100;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;628.57142857142856;0;1;0;0;0;0;0;0;13.801130000000001;-89.862576000000004;623.31267400000002;0;Si;No;Si;Si;Si;No;0.32296000000000002;2.23312
542;Hombre;0.1;100;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;7;1000;0;1;0;0;0;1;0;0;13.538315000000001;-88.490656000000001;540.73962400000005;0;NA;NA;NA;NA;NA;Si;4.1360000000000001E-2;0.2
543;Hombre;2;1400;4;NA;NA;NA;NA;NA;NA;100;2;NA;NA;NA;NA;NA;NA;4;2;3.8666666666;750;0;1;0;0;0;0;0;0;13.5075;-88.340400000000002;716.58299999999997;6.666666666666667;Si;No;No;Si;Si;Si;2.3231999999999999;11.64
544;Hombre;0.7;320;6;NA;NA;NA;NA;NA;NA;30;5;NA;NA;NA;NA;NA;NA;6;5;5.9142857143000001;500.00000000000006;0;1;0;0;0;0;1;0;13.464962;-88.530906000000002;1081;8.5714285714285712;Si;Si;Si;Si;Si;Si;6.1600000000000002E-2;1.21
545;Hombre;0.6;650;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;1083.3333333333335;0;1;0;0;0;1;0;0;13.942045999999999;-89.799266000000003;600;0;Si;Si;Si;Si;Si;No;0.28952;1.9228000000000001
546;Hombre;0.42;360;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;857.14285714285722;1;0;0;0;0;1;0;0;13.632516000000001;-89.626829999999998;232;0;Si;No;Si;Si;No;No;0.45144000000000001;1.92456
547;Hombre;12;5000;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;4;416.66666666666669;0;1;0;0;0;1;0;0;13.696588;-89.536452999999995;704.34469200000001;0;Si;No;Si;Si;No;No;1.37456;5.9100799999999998
548;Hombre;2.52;200;6;NA;NA;NA;NA;NA;NA;800;3;NA;NA;NA;NA;NA;NA;6;3;3.6;396.82539682539681;0;1;0;0;0;1;1;0;13.245139999999999;-88.310680000000005;343;80;Si;Si;Si;Si;Si;Si;0.22087999999999999;4.28
549;Hombre;0.42;180;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;428.57142857142861;0;0;0;0;0;1;0;0;13.557079999999999;-89.610237999999995;39;0;Si;Si;Si;Si;Si;No;0.16456000000000001;0.92488000000000004
